Date,PNQI,SPY,XLK,SPXL,TQQQ,XLY,XLF
2019-02-06,-0.007588784994297271,-0.0013191262046063912,0.00336139680036851,-0.00379776982925506,-0.007929275635657262,-0.004140834817542682,-0.001150553793843656
2019-02-07,-0.018197945948791983,-0.009578527266094206,-0.013809569327280613,-0.02968721836976629,-0.04168138107751629,-0.008240400430539196,-0.010027088847039067
2019-02-08,0.003161320246670485,0.0012207935612060794,0.005752643641848465,0.0029353967835863415,0.00509442538142002,-0.004005784065951978,-0.005051464501120151
2019-02-11,0.0007887559335815197,0.0005544138732611614,-0.0004413207864244484,0.002195930013465297,-0.0023317575404524504,0.0017719980771930821,0.003111629254590742
2019-02-12,0.017894545189139244,0.012777420783778304,0.01315618344186742,0.03778550513334311,0.04238276491857995,0.015257603477171422,0.014649420305155925
2019-02-13,-0.00023235955559108845,0.0032416722801613673,0.0013060932048265528,0.008645898727784207,0.0020320770248352105,0.006767886293434167,0.0026753924719762345
2019-02-14,0.003402697968104107,-0.0022206731625571408,0.0017389187036638276,-0.006770211962789485,0.003647426753747407,-0.003652652513380872,-0.012289002682052796
2019-02-15,-0.003557555524877465,0.010838312654595228,0.007931443151814044,0.031814603328144564,0.011863015728177384,0.006837789478067791,0.02102930295794092
2019-02-19,0.009484557958619355,0.001729084344457732,0.00028718430126506433,0.005205387899881231,0.005978556068556795,0.00408038448223369,0.0015122501357263118
2019-02-20,-0.0038446797705908864,0.002013438816184099,0.0011481320248645233,0.005851966608966475,-0.0007950887804160089,0.0019888020950604712,0.006401832462601842
2019-02-21,-0.00866618232847749,-0.003562208771730191,0.0004301825410042426,-0.011057354508847705,-0.011398977194770232,-0.0019888020950604712,-0.005269089768916935
2019-02-22,0.015193299797339854,0.006180848820195983,0.012679126953918818,0.018881211772910245,0.021489048371881925,0.005414673157792649,-0.0015106089057961292
2019-02-25,0.004429531101068029,0.0013603065239564671,0.004801646857033326,0.0037782460874602464,0.010963331699554768,-0.0033356149848202676,0.004148624199614037
2019-02-26,0.0003809611322154183,-0.0007157028820419242,0.002110955619443189,-0.002443101862021013,0.0031104194157647314,0.0013536213566913702,-0.0030154536423272482
2019-02-27,0.005166459755061581,-0.00042968958976441485,-0.0009845938959589517,-0.0022262317442200974,-0.0031104194157647314,-0.0007217125451379758,0.0037679163498052226
2019-02-28,-0.008600112719963526,-0.0018642707295812855,-0.002818448185100131,-0.006484027152049876,-0.006250014291515615,-0.005429372519535569,-0.0026360284147370905
2019-03-01,0.005184068065474001,0.006224383297258385,0.006751020546748698,0.019327468378655954,0.019787268971442007,0.008043054514966563,0.006389800847349303
2019-03-04,-0.002131376232787474,-0.003644102199571897,-0.0037918260527725067,-0.012397798212598232,0.00019203536850831426,-0.00315527398605564,-0.006389800847349303
2019-03-05,0.014074087231276344,-0.0013610005125164193,-0.0029591944939761916,-0.0033470456192321585,0.002493548190358741,0.0025250151465749937,-0.0037778805968216034
2019-03-06,-0.004065607823946493,-0.006075340033060428,-0.005235282570467348,-0.019409333829242037,-0.017391772199681466,-0.0046943901404761235,-0.006455312944281033
2019-03-07,-0.018272371213916117,-0.008400588280337296,-0.0095503281743472,-0.02445338371417005,-0.03713320381184371,-0.012199750411673982,-0.01033899541502814
2019-03-08,-0.002923898872092323,-0.0020019964439574878,-0.00014326629584360262,-0.00679559547121622,-0.005680655854241934,-0.006985914066289567,-0.0003849943878981854
2019-03-11,0.021422564951715017,0.014397105360716367,0.021259304793538547,0.043029823241444554,0.06058870900861946,0.013650505840443472,0.010342956118551072
2019-03-12,0.003613885341393619,0.00376387377028653,0.005872581134227062,0.010529892378408068,0.016146204442221368,0.002816753102510283,0.0022839548213564598
2019-03-13,0.007412751482204882,0.006597410473970555,0.006530886692747373,0.019640914208531868,0.021438075495044284,0.0035324468955266752,0.006820803607045622
2019-03-14,-0.0036620906518036733,-0.0006399739801761228,0.002075428356586251,-0.0024066699251776846,-0.00443626747479664,-0.002988201964128301,0.003769336633088205
2019-03-15,0.0024677659547016617,0.0005333400882339134,0.008806984208848512,0.014786098483982713,0.024520902170390713,0.002988201964128301,0.0018793178965075263
2019-03-18,0.0007466485466531836,0.0036192965574421976,0.0042382343303080106,0.009665996110915565,0.008997721361032163,0.00962800176882439,0.010087904115507307
2019-03-19,0.0018640723420295657,0.0002479320276895791,0.002044210544697833,0.0017087110431699415,0.009982281989862507,0.005002289878675903,-0.007837289000677927
2019-03-20,0.009858882477295161,-0.0030144756619758795,-0.0027266131739294153,-0.010080540497962698,0.011112156970971121,0.001424593160157528,-0.020822298579342036
2019-03-21,0.01122246497032009,0.011231393051487792,0.02480909744501325,0.03244900998984779,0.045267512522590536,0.013609267289131033,-0.0030651336434290855
2019-03-22,-0.0280334062751475,-0.01943396344627324,-0.02385392653293028,-0.05887839780201354,-0.06761676378423154,-0.020036150327964464,-0.028017370288698995
2019-03-25,0.003893126678393699,-0.0007522666061259287,-0.0043739776608688885,-0.0035476721479295037,-0.006297789044049651,0.005892906893466332,-0.004350436405273772
2019-03-26,0.0029099023346583763,0.0074264357264635095,0.005464515260619862,0.02218648566282777,0.013625135704356417,0.004263982020923152,0.011820513639684282
2019-03-27,-0.010711371382686963,-0.005242807627602986,-0.005738479402716656,-0.01510368286462338,-0.01978123234435536,-0.00204086967471806,-0.0043179893863816154
2019-03-28,0.004583205285833003,0.003783278073496099,0.004102226701514056,0.011621636878579089,0.006336555469282246,0.006021983246599305,0.0086173394851623
2019-03-29,0.009994948573102569,0.0062857129970002035,0.009777389496361977,0.019216815385135533,0.02230841158386454,0.005195699560255562,0.002726377420215531
2019-04-01,0.015976766092826722,0.011789391005819105,0.013556373256649934,0.03364493765907994,0.038602794882888425,0.01091952336364077,0.0242087164401239
2019-04-02,0.00320865458500208,0.0004897329633619663,0.003460137987059575,0.001033362432020013,0.010977084372092882,-0.0001737478763592648,-0.0007596072458531111
2019-04-03,0.006314170515880235,0.0015723974501069549,0.008071504422543896,0.0049454391968191125,0.017151344990150363,0.0070139054851612315,0.003034900840367616
2019-04-04,-0.002027801792653605,0.0026498594304706913,-0.0042260985479440905,0.0073724846775893305,-0.001486991652024372,0.008078442322215551,0.006042308797982177
2019-04-05,0.007079388993041391,0.004828544851415373,0.004753119860979815,0.013175452333348492,0.014934221194772945,0.0058886008989667005,0.0015049256279784373
2019-04-08,0.0017261619043287268,0.0007620937553838303,0.0038125454813489057,0.0030160176484113066,0.0077884467818272185,0.0035675379719304345,0.0011271381826349902
2019-04-09,-0.000575056294422005,-0.005138046264924867,-0.0047349899873259105,-0.0161914699817598,-0.011051637247647683,-0.009028297329484403,-0.00829564777987013
2019-04-10,0.000575056294422005,0.0034051838877502405,0.006963160160447401,0.010150310797739426,0.01604965450716289,0.004779841711464172,0.0030245741122820746
2019-04-11,-0.001798108827082423,-0.0002775961504166702,-0.0013100811086363962,-0.0008081855565187368,-0.007587432041537667,0.0012763810375435725,0.006021841654125115
2019-04-12,0.0020136560069294873,0.006743156154139562,0.00692404349629161,0.019616312007061598,0.012240483549097014,0.006188849131013363,0.01821949561992664
2019-04-15,-0.003887195738649929,-0.0006550340323752124,-0.00039063455164534133,-0.001984173063171557,0.0008000518290431913,0.0020263251323147102,-0.006283520225684125
2019-04-16,0.0036716485588028647,0.0006550340323752124,0.005066583068026098,0.0015876532809757649,0.009709596423680189,0.004376410568633915,0.013991431123660192
2019-04-17,-0.0036716485588028647,-0.0024498948974391865,0.0055566507838191725,-0.007963441039416264,0.009929898858366037,0.0019295759007436075,0.0025561341008928373
2019-04-18,7.219188429896661e-05,0.0019672355402624575,0.0028310561090627573,0.005382260837220709,0.0031318654944945123,-0.0003353249800843727,-0.002921840039662005
2019-04-22,0.00861700671468224,0.0008616382323785032,0.00231036305474408,0.0017876686420419396,0.008407350150034354,-0.003780062085703584,-0.002930402212287131
2019-04-23,0.01855968235527694,0.00895149901284853,0.010838467367788596,0.0266317015655253,0.03728080275281265,0.011879987319123764,0.006216881410494146
2019-04-24,-0.00654857587753277,-0.0022217844379248675,0.0003803814172469444,-0.005231058309620895,-0.009756083333193999,0.0009144238720715236,-0.001094316603361456
2019-04-25,0.002399072100156552,-0.0006162223571992698,-0.0002535392854614571,-0.002723195420757829,0.011099526608916221,-0.005248458369587539,0.001823196277555006
2019-04-26,0.006953046084769099,0.004645982083609113,-0.0038115032199188548,0.01315809040516891,0.0035735276908051006,0.007903838730626944,0.009066244986906558
2019-04-29,0.00558340227556986,0.0015665152911772395,0.0002546044628566335,0.003454240684022558,0.005336517485782899,-0.0034866229255721137,0.010057512140713598
2019-04-30,-0.008316693219056148,0.0005102788065389774,0.0016529630906028103,0.0019138469788333445,-0.02318212093543437,-0.0014980054848923174,0.0014286043689475392
2019-05-01,-0.0028112264821062993,-0.0075448576868639705,-0.0025441681028821606,-0.02223383425403469,-0.011566017190979494,-0.012234098313924413,-0.008242280546993719
2019-05-02,-0.00423155184526447,-0.0021612896914326996,-0.005235995111686265,-0.006866182663146869,-0.012321163849518868,0.000758470718730031,0.0010788988267420585
2019-05-03,0.01876406409159692,0.00974019130596826,0.00943039852649008,0.028143551278977608,0.04603388001672748,0.01172544047508417,0.008946203976193612
2019-05-06,-0.012774609979923746,-0.004123688019534555,-0.007767187226562555,-0.01174333668583527,-0.018069618527817966,-0.006096780264940094,-0.006791823711141731
2019-05-07,-0.02532859946778032,-0.01684074117793255,-0.021709086638170838,-0.051252487336671315,-0.059927917777470086,-0.015279115332532456,-0.016636878874106475
2019-05-08,-0.004260369193025859,-0.0013901712259478671,-0.0011764456755667396,-0.004699151250285638,-0.008838936351797777,0.00034020170597059973,-0.0021905618540674077
2019-05-09,-0.005151146577748733,-0.0030303411039884764,-0.006824129341524987,-0.007812561488409031,-0.015945660449460775,-0.004089948825356515,-0.002195440818106853
2019-05-10,-0.0020387278560178856,0.005010806005722124,0.0031553781036377515,0.010675536558076626,0.0027843465387391575,0.0014504346750774388,0.006571776451667954
2019-05-13,-0.03629205744649955,-0.025451390891512382,-0.03840197312344529,-0.07657721776657711,-0.10911122117206684,-0.030206959830003655,-0.029544218210285855
2019-05-14,0.01410908870436689,0.009003033335450716,0.01596786757710511,0.025036634272487035,0.03089328315023465,0.010054676151539432,0.007840215096890368
2019-05-15,0.016334976355659947,0.0058403701425229215,0.010815315823738736,0.01747707545742827,0.04072291813421014,0.006762696205961483,-0.003725729851949744
2019-05-16,0.012024259820162086,0.009218637124873474,0.00912154923585895,0.02689056431420367,0.030766515779583337,0.00920317565560591,0.010027885275851744
2019-05-17,-0.022637472497540223,-0.006486112083814888,-0.008059773167191864,-0.018474825492223346,-0.03161590404529324,-0.007649037027115391,-0.006674118573120502
2019-05-20,-0.019679671362808904,-0.006633991589895416,-0.017531363497408137,-0.0209597564056887,-0.05143643596548397,-0.007099660334202618,0.0011154746350423572
2019-05-21,0.012764829760727459,0.008975264330872257,0.01221086817372008,0.026392325824072582,0.029616131025745673,0.006927060918782146,0.010351319217561716
2019-05-22,-0.002016538113643662,-0.0030761895837896347,-0.005215055208267039,-0.008790386816607487,-0.013113222331646135,-0.010321462550761495,-0.005901892594626368
2019-05-23,-0.020391893285881757,-0.01229383049520294,-0.01771869716274299,-0.03595508892246624,-0.04831509814254398,-0.012457378359464144,-0.014158249393652955
2019-05-24,0.0006864447912535709,0.0022657522815068276,0.0002729468186002393,0.0036977091013770114,-0.001478706661185658,0.0013232900919550872,0.007849077520737602
2019-05-28,0.0013715937650156107,-0.009344053622204918,-0.002869142138218983,-0.02773680181676097,-0.010786822577178334,-0.006633963544871335,-0.011608494866531593
2019-05-29,-0.010948376849174046,-0.006733326325221611,-0.00590043119451078,-0.020749462642278615,-0.02537534687487053,-0.008914303969858928,-0.0018849859598217833
2019-05-30,0.0028443758161502686,0.0027274726482025002,0.00617408745994652,0.008396711705176418,0.011820899236526738,0.006515292305198095,-0.003402012460791415
2019-05-31,-0.014536750657334174,-0.013566904278609293,-0.016828000147921074,-0.0398808072143475,-0.04933991799931858,-0.013163397418217038,-0.01526163227106192
2019-06-03,-0.030525860918530157,-0.002546130046075845,-0.017682219971778323,-0.009926859795410525,-0.0660530687049743,-0.00841824646377809,0.006514683878259486
2019-06-04,0.031304482116499166,0.021474402541056925,0.03286747166217463,0.06282989456757226,0.07792966255540934,0.026728010144930536,0.026758675444103375
2019-06-05,0.0034184415679545666,0.008624847934838087,0.012931570331133457,0.025546419036421852,0.021799207907666762,0.004943995112674848,0.0063021554239020006
2019-06-06,0.005568900292777457,0.006481621977166618,0.011563939252098088,0.019380402036652367,0.02284074905128808,0.005094830072664536,0.003688694065796305
2019-06-07,0.018039170773134217,0.009957305414700635,0.018412326749243313,0.02879860533238965,0.05545284509995563,0.014353702607433405,-0.0014738030550058845
2019-06-10,0.01092422210073174,0.004578438629391002,0.010185498877117283,0.013378846014280299,0.03584618533865669,0.008428736174264095,0.008445048798316535
2019-06-11,0.0035153629304405243,-0.00024229437469625026,0.0,-0.000613534716372488,0.003771604098784742,0.0038466256422653444,0.00036557224682542966
2019-06-12,-0.0038151871547329463,-0.001766804805767741,-0.005602259446712665,-0.005127690335308799,-0.01708554580851196,-0.0002559732031128803,-0.009917453332888737
2019-06-13,0.00359117355710481,0.00411776944390585,0.0030004031536723375,0.012465689023902105,0.01622961426760572,0.008920691547292137,0.0033167582213193825
2019-06-14,-0.006217846518489445,-0.001105579577283855,-0.00876565029598364,-0.004682010729697428,-0.013101347859842072,0.002196642531597348,0.002205052927943374
2019-06-17,0.010465774317667709,0.00038015779326716626,0.0007881937508598114,0.0020383678053872423,0.018055674492869933,0.00042191328318885724,-0.009220054329226901
2019-06-18,0.01417728955007469,0.010416577802197402,0.017957505482416813,0.02870242759554653,0.04237499498142139,0.007563709588320755,0.013250124266027452
2019-06-19,0.0068683774116991,0.002254650877373976,0.003604519584902377,0.008864447909677775,0.011692198916865237,0.0018402448948000583,-0.0018298685712814233
2019-06-20,0.005301553716231311,0.009508962073565996,0.014542919895554007,0.02746784191801588,0.027076041505150528,0.006912325639484962,0.004386002672174261
2019-06-21,-0.002610972019424729,-0.006306552614025129,-0.008266105943731006,-0.004781495209631448,-0.004567311198234059,-0.008083050907947253,-0.007320704919040022
2019-06-24,-0.0008718041653574815,-0.0012251902104001289,0.0019136515260216314,-0.0038417405104662627,-0.0003157032394112136,-0.005369135432083283,-0.004049285973083627
2019-06-25,-0.023013219390099593,-0.009856358925298458,-0.01852384431114995,-0.036253573030681885,-0.052515738556091485,-0.009635772409140486,-0.003325336550751068
2019-06-26,0.006967137982133664,-0.0009979132649959865,0.01071879387822161,-0.0021975957237221344,0.012568353472306448,0.003222294671704873,-0.001852237781678312
2019-06-27,0.009702445055265407,0.003539700852559946,0.002565807381712304,0.009356119110732308,0.010787941575105542,0.006245254945366874,0.008859407456395907
2019-06-28,0.0010965669298448333,0.005132603226520871,-0.00012815857505188433,0.01728578212042242,0.0042180811860133005,0.0028563939556933704,0.014231267396040526
2019-07-01,0.015011646457968375,0.009037548842094623,0.01576434713794317,0.023290493645117483,0.0390526264153781,0.008770179956615998,0.011885604339065381
2019-07-02,0.007315037713405914,0.002600920307729737,0.0026453260864496286,0.00909096283426214,0.0120706935424435,0.0021598457800129367,-0.0025094006240680145
2019-07-03,0.00626830805643408,0.007963334238251463,0.007644634313821896,0.022187889273137085,0.02190860215722168,0.008675193198747877,0.007865586181120765
2019-07-05,-0.001279010671036751,-0.0011385205318621416,-0.001874433915506124,-0.004435377093146897,-0.0064920636558039035,0.001151026952779688,0.0028449494306479473
2019-07-08,-0.011584763139492082,-0.005509972729985435,-0.007659032180113989,-0.014176736733735318,-0.021279018800034244,0.0012317926312039873,-0.004983968625343227
2019-07-09,0.012011354113068862,0.0012457539736852041,0.0035229831392840083,0.0028140254010948773,0.014897015911904177,0.0010663568400559598,0.0017828222559419515
2019-07-10,0.0036886543147991446,0.004766651990146364,0.00788140994182207,0.014321837639711621,0.029144355823063073,0.0036006160771000495,-0.003568896837324864
2019-07-11,-0.002197396349716385,0.002341492329616557,0.0037313854993605844,0.005892112180399867,-0.0026686495176466707,0.00204006765221898,0.005704110003148077
2019-07-12,0.0059431076275622274,0.004466959747767341,0.007297902746612017,0.012587936352681517,0.016636339024303837,0.01142872550734264,0.006731665381878749
2019-07-15,0.0026770349977089936,0.00033257767027716767,0.0033221103133200813,0.0012682254659575065,0.008432760663112937,0.0032185537724025437,-0.005665732178300686
2019-07-16,-0.003876951672034501,-0.003230486624335782,-0.0093793370784363,-0.010740071532662654,-0.014290172971018755,-0.0012862032331577566,-0.0024888793229780326
2019-07-17,-0.005524084841779242,-0.006828278580712777,-0.0026072282358811094,-0.019030574867639594,-0.014944341459918853,-0.009618198666156985,-0.008580666477669308
2019-07-18,-0.00941849310643228,0.0036542152410845574,0.007431275982555441,0.010391586643322182,0.004313891489600152,-0.0013002523872271965,0.007512075571022514
2019-07-19,-0.006328714855851736,-0.005570394083371788,-0.004328189120625936,-0.018444824314382657,-0.02449232000025603,-0.0066087422228422454,-0.0042856826983510565
2019-07-22,0.005324559099218362,0.0024534284233119763,0.01145968151147514,0.0074935067372639,0.023304115064989972,0.0005728523648924622,0.002145137231942318
2019-07-23,0.006722863145765423,0.007124626357166264,0.005498174294634062,0.02123609850110908,0.019135047314003728,0.006767478219947165,0.010303907500496479
2019-07-24,0.014577195727249581,0.004688533899211755,0.008251476334033114,0.013971023960597684,0.021062618228509855,0.005025565833384427,0.010198752156533875
2019-07-25,-0.008749124205838399,-0.004788524830941832,-0.004117181044199114,-0.015250843044048779,-0.02896654240514618,-0.005594553421395254,-0.007022527671634471
2019-07-26,0.015609944315191804,0.006677687088676443,0.00218173026881896,0.01956587445789104,0.02925196408385311,0.004542923250028252,0.01086400644743879
2019-07-29,-0.00953390043642166,-0.0018228527076216139,-0.0006055280654333473,-0.005036028486484767,-0.009319753969975864,-0.004868213294135337,-0.007697771436304901
2019-07-30,-0.010621824740847607,-0.002457705722065384,-0.006441818319624204,-0.0065123352137801405,-0.013487266037754075,-0.006773553483550465,-0.002813928185676051
2019-07-31,-0.008220453463959387,-0.011000724758173597,-0.0152356492041692,-0.03527930553033398,-0.04311204532972024,-0.011530365786073915,-0.004943491393607502
2019-08-01,-0.01133305003596874,-0.00874605465659517,-0.005089020350615314,-0.026094213690818435,-0.014123633262546953,-0.013678273047196043,-0.022915409544209453
2019-08-02,-0.017133207993691002,-0.00755800163693543,-0.016435945281057407,-0.022442185893855715,-0.046843992154106395,-0.008263841241163306,-0.0003622615037692789
2019-08-05,-0.04508976786785457,-0.030534562051236946,-0.042642157871413566,-0.09387046262676879,-0.11092068834696,-0.02720846024710255,-0.033901554058675565
2019-08-06,0.0138864293002543,0.013925491826037195,0.016496866901329454,0.03973749018370221,0.04027145761393136,0.015111897579028089,0.015988453538668512
2019-08-07,0.0064553562602975845,0.000590560244263294,0.00621355691722858,0.001873247554645019,0.014500516042100564,0.00402003036379206,-0.01336821268244881
2019-08-08,0.02858073573284159,0.019430085399064545,0.024223539840969366,0.05560919086005267,0.06405641122809325,0.01910780223485098,0.018885961322623324
2019-08-09,-0.013703343074665142,-0.00683482953722514,-0.011401207126878532,-0.02207508580092199,-0.03002346869468564,-0.009423735916326947,-0.003307008418360624
2019-08-12,-0.015634727803836235,-0.012248036560968956,-0.01320953865487784,-0.0362410524517478,-0.034032942533407606,-0.014647295983550634,-0.019324289948485784
2019-08-13,0.0223246650763409,0.015432018924516733,0.024736725203458043,0.0458468807427308,0.0635740769564368,0.016336602486085816,0.012306697515039211
2019-08-14,-0.0332170501485729,-0.030013508527833466,-0.03121259300940249,-0.09345966415282536,-0.09384775070828866,-0.0318113087548042,-0.03776884019022697
2019-08-15,0.005879815366021113,0.0026382919748106914,-0.0018207755161547823,0.008058389243452257,-0.004248575685068978,-0.0016567335650732318,0.004991412464593559
2019-08-16,0.01803345705613424,0.014647209402758321,0.018827107988663272,0.04205341140717467,0.045091777567630054,0.011280951599665912,0.017464342198796334
2019-08-19,0.016243653955820392,0.011975711839358638,0.01508748037882679,0.03534946634532865,0.04574116827740404,0.012519449214575928,0.01011056950257938
2019-08-20,-0.005459294401138237,-0.007692048159965381,-0.005046075089369495,-0.022947520267436072,-0.020788054781608167,0.0002556024368951526,-0.013503604006914305
2019-08-21,0.0045023557767098765,0.008102546592543725,0.011693102450609949,0.024351867837189012,0.02515241083647446,0.019070716929054043,0.004521516346960741
2019-08-22,-0.009694067937559225,-0.0003078841215291561,-0.002377855376193949,-0.002207740157488036,-0.009724525040547327,0.00025071062437920233,0.006744135774641169
2019-08-23,-0.027593068810066512,-0.02602312215455438,-0.03363802255572157,-0.07920589268872247,-0.09599449968944551,-0.026932525211189606,-0.02572003695891567
2019-08-26,0.010569229783785161,0.010997732782420222,0.013770241681037021,0.03189144889915818,0.03971708347496339,0.009823694424126117,0.0095329605200547
2019-08-27,-0.0008323605718150162,-0.00393134568792064,-0.0015348572560247575,-0.012080250291516048,-0.0060486193259272625,-0.004942505490444837,-0.006090610553118658
2019-08-28,0.00257047338106986,0.007016909077711908,0.0008956521934662121,0.020888993622688812,0.01000356454675444,0.012395091374540534,0.009122061251483515
2019-08-29,0.014765126215766422,0.012692044129969382,0.017243999786114017,0.03669574215839955,0.044474108959362546,0.014906953966937309,0.015020921431161405
2019-08-30,7.43555910611704e-05,-0.0004443340260973372,-0.0002514995264784048,-0.000805495727205674,-0.007083408103589761,-0.006003029583387054,0.0033488460166992695
2019-09-03,-0.013481353797277329,-0.005864390220290616,-0.01227166065083285,-0.017476580277737686,-0.02952742812660958,-0.004106139736008707,-0.01045568484953252
2019-09-04,0.012662683620935589,0.0112864781569737,0.016913238900340133,0.03187685353280578,0.041196540244558655,0.009859708381747545,0.009712449665669087
2019-09-05,0.01888099180476921,0.012773460188536312,0.02068567170162705,0.0381814800201572,0.05375759169879579,0.018943105452385645,0.020239923322563858
2019-09-06,-0.005200842827658647,0.0007719149547860127,-0.0008585233243971757,0.0022909313915731033,-0.002791136879327638,0.0024446153697752493,-0.0003643734289009437
2019-09-09,-0.002794771837496768,0.0005032265567406213,-0.007512820762406669,0.0003813242791688154,-0.006386809422568973,0.0038178316391315192,0.015190167939043153
2019-09-10,-0.008728457326989236,-0.00023479389778824356,-0.005081451421580674,0.0011431011637683675,-0.008317075653302197,-0.003980653325650785,0.003582894361957578
2019-09-11,0.00902307105535538,0.007085811591525548,0.010383236944539576,0.02072805473713979,0.026589440519491525,0.0018704787842667159,0.005706212165752955
2019-09-12,0.005287029207136307,0.0034578234743838365,0.0053961675760882954,0.008912044759926907,0.012352504430782396,0.004782147617204302,0.005320091110879499
2019-09-13,-0.0011724199232006072,-0.0006640732187666032,-0.0073655925037474645,-0.0025911432748726426,-0.010666024722127077,-0.0020235548910356727,0.007751952577997656
2019-09-16,-0.0037466325966555303,-0.0030935331973260816,-0.0024673658489460237,-0.008561360470816126,-0.01388270874773223,-0.012884479526759307,-0.003516191489998821
2019-09-17,0.007844381222362529,0.0025288152959088706,0.004067824790201513,0.006520721364709381,0.013116554062412966,0.0060552144650181106,0.0010561763674132862
2019-09-18,-0.004097748625706998,0.0005979624441216913,-0.00012305020928682353,0.002225983982059976,-0.0006134168839633247,-0.0004896384297072842,0.003512486243244073
