Week,0,1,2,3,4,5,6,7
2011-03-21,0.24185979603924668,0.13681963430206284,0.22311564511787682,-0.24420740980277508,-0.0034441631248109273,0.08274567948802403,0.13103821623520095,0.4320726017451747
2011-03-28,0.09054994735951621,0.33017793740838697,0.2775284496698408,-0.10377975682112818,-0.07140129619251967,-0.15116263426336524,0.13342995111304107,0.494657401726228
2011-04-04,-0.027501266515377806,0.280652194950992,0.2715848190697585,-0.3144469457844865,0.037449228257833665,0.049325999118196,0.22282255984142713,0.48011341106165706
2011-04-11,0.0868477185418703,0.33789029205838156,0.30241490267263094,-0.24113907528206868,-0.16356764160401321,0.05933047764705747,0.14739881556800924,0.47082451039813245
2011-04-18,0.282647483328244,0.18977883468315665,0.2958429794942141,-0.16736462702606986,-0.12721885733404825,0.057859863285352725,0.24598318564700522,0.22247113792214543
2011-04-25,0.3040711613111695,0.1874332821323323,0.133539015368406,-0.15951964415193293,-0.09171259545135929,0.20839138715064037,0.03546611946011695,0.3823312741806272
2011-05-02,0.09935908180247063,0.2721292379733688,0.3263714196674863,-0.1082313721605657,-0.09933983397161283,-0.12391316401816937,0.12668259493041514,0.5069420357766071
2011-05-09,0.120225892840462,0.15118863811673294,0.2826986926252455,-0.10820198232080178,-0.17018474200564043,0.2072510050774126,0.14002942356501702,0.3769930721015723
2011-05-16,0.16390670521715775,0.21311638854121276,0.22604435215121657,-0.18442265309585357,-0.12766960353683546,0.20669757424122756,0.0929189769253793,0.40940825955649524
2011-05-23,-0.06617019089035037,0.1521144153160691,0.4215697506118128,-0.14205861750361526,-0.08035095127345632,0.1915965397176279,0.005799269128964646,0.5174997848929476
2011-05-31,0.2513188040199713,0.27275673317583793,0.1810796842011729,-0.19279264176243038,-0.1532871034213719,0.02030162898460026,0.1491484989788206,0.4714743958233994
2011-06-06,0.012003296182474574,0.2543012579549963,0.2819393067710088,-0.14141013044504885,-0.10376950853509835,0.23847199833617072,0.0019218079975286144,0.4565419717379681
2011-06-13,-0.006155759440545225,0.28951191101304247,0.31927006971968624,-0.08960227467677877,-0.13072904030318105,0.10129469782622362,-0.0098429924293255,0.5262533882908782
2011-06-20,0.13049518779753042,0.11896728903266977,0.1591628338640553,-0.20791032901611228,-0.10424200504257473,0.2609174774470713,0.22399048738692842,0.4186190585304318
2011-06-27,-0.07228836363245297,0.26674991166279444,0.3480715876375675,-0.1822719038073779,-0.055367603178654884,0.04111018664211733,0.19782270390479595,0.4561734807712106
2011-07-05,-0.03445224969647034,0.34192870298256145,0.13159749801293663,-0.22456580650346078,-0.10361589499107564,0.29641850410210885,-0.07084298709415776,0.6635322331875576
2011-07-11,0.07931347618946759,0.2703019996339219,0.29935760063033645,-0.08846255174599597,-0.1970644256563813,0.05683045124282699,0.1115099202733955,0.46821352943242883
2011-07-18,0.0908874290932291,0.22525804843485753,0.3474894987951484,-0.20114250358490357,-0.09183398168267819,0.08300926716211239,0.11066973762603713,0.4356625041561972
2011-07-25,0.0010379109506920873,0.24156035205535262,0.11552776631157942,-0.23425023903076436,-0.0397338975456661,0.32336268085661446,0.11887210938560143,0.47362331701659044
2011-08-01,-0.05492815062895298,0.575356819922727,0.15781479448151403,0.11621436227773012,-0.21697497459426832,0.05982484130500387,-0.1250792873939042,0.48777159463015035
2011-08-08,0.18669296282519582,0.23574350954004078,0.231804166669253,-0.13928392344332632,-0.10466744369567277,-0.016731549000624155,0.12543698334769238,0.48100529375744133
2011-08-15,0.03475272179841443,0.42259738409249814,0.10079173844516405,0.03570597883655214,-0.25784644650528155,0.1650057593550436,-0.06303322918357504,0.5620260931611841
2011-08-22,0.09288623894668566,0.2578789194403204,0.3785365195152256,-0.19268525513789397,-0.09831771756032513,0.09655228481997319,0.03451718693309231,0.43063182304292197
2011-08-29,-0.05775426104997673,0.11738785249723616,0.18149596142206242,-0.24546094030829774,0.03337064554991242,0.2938970289595796,0.06673229582443485,0.6103314171050491
2011-09-06,-0.023113509956965983,0.2731412561501775,0.17863069323901928,-0.11158746103055274,-0.12060356387336615,0.32183653719597843,-0.040316632907395546,0.5220126811831052
2011-09-12,0.196765132001418,0.2145890844654891,0.2795149080697464,-0.17215237112158532,-0.15980784747022142,0.12336555100674519,0.08418112182395811,0.4335444212244499
2011-09-19,0.003521819574357003,0.20176461160304968,0.20073306998806548,-0.09834681339598891,-0.1090187248382446,0.053743024346059015,0.004592427799540147,0.7430105849231622
2011-09-26,-0.04663678815153067,0.3365147051474396,0.32223927346802256,-0.15476805533326002,-0.06819586817460542,0.11364162278092707,-0.026335689799475,0.5235408000624819
2011-10-03,0.05287599173168453,0.25618641650519913,0.38185371247357347,-0.11664487521540172,-0.12189290359416459,0.028365683037362602,0.015748870854832172,0.5035071042069145
2011-10-10,0.12031881661059651,0.22824411166533867,0.2963096101929554,-0.27188337507257015,0.0064890552749062875,0.11945692508904455,0.0437355026346198,0.45732935360510907
2011-10-17,0.03126894507318405,0.22570696564616163,0.3517500918324305,-0.1565121124185759,-0.11754818056481817,0.18848551083912812,0.04337516353645766,0.4334736160560321
2011-10-24,0.07211457957490516,0.22763652605427495,0.24546404892678417,-0.24951872200432543,-0.07752648682246416,0.1261337603750122,0.2033961217032193,0.4523001721925939
2011-10-31,-0.015783828599749628,0.228484856082784,0.11497148581203478,0.07556644212491266,-0.03875911834476558,0.055247930330427034,-0.28152252080999923,0.861794753404356
2011-11-07,0.24692586615532747,0.1616557872407809,0.13536830886861656,-0.19297036182038424,-0.09746525833457623,0.3051959432902499,-0.0025325517911650806,0.44382226639115085
2011-11-14,-0.02558278604098331,0.2912372572784483,0.25350720003054766,-0.22307939105706928,-0.05132450129828665,0.07100159460647923,0.1889068937277494,0.49533373275311465
2011-11-21,0.13129578945999448,0.20939260597557863,0.21405169434978247,-0.16262642191649562,-0.11445752803487824,0.27983011415522246,0.004608308140838633,0.43790543786995717
2011-11-28,0.06778802539710198,0.18669283537644507,0.2785431920427922,-0.15894209142783533,-0.11098401965891466,0.2822943429581244,0.058721872250487424,0.3958858430617989
2011-12-05,0.05184222943410165,0.3611716114035442,0.30647511075440176,-0.1307531178879254,-0.09741633949291333,-0.05596663199056261,-0.011873568048323273,0.5765207058276771
2011-12-12,0.07109122016789236,0.2758041767471314,0.39249186253782703,-0.10903940792289402,-0.12236221225131468,-0.03814449922328607,0.011388240502498908,0.5187706194421451
2011-12-19,0.02029421550304078,0.2411857575081633,0.328349237522841,-0.21655114316575924,0.02534155038799087,0.04557038968140865,0.1522148354695027,0.40359515709281196
2011-12-27,0.2803799324008048,0.3734569999982194,0.057492232288615976,-0.037227815202976446,-0.16338766301606963,0.08423772629425068,-0.1875539284998418,0.5926025157369972
2012-01-03,0.23598343219538517,0.17247370223752878,0.23689251330219097,-0.23567185628471565,-0.06211076808838815,0.20616461414839815,0.044634967178907504,0.4016333953106933
2012-01-09,0.15966791468266303,0.19971712954816553,0.27096403419526066,-0.19027495927140112,-0.06279951311251304,0.2493052243852238,-0.03513414720623926,0.40855431677884035
2012-01-17,0.09935337433349099,0.2535113983560069,0.15429987016057617,-0.06741596820955235,-0.16154148323510115,0.3375475898617489,-0.0484251049203832,0.43267032365321373
2012-01-23,0.03964597064114239,0.36738081122833527,0.2542222377787529,-0.21207820421196788,-0.02254136631906791,0.03385820675913644,0.015417771716528661,0.5240945724071401
2012-01-30,-0.016134306011142904,0.21988186662265488,0.2337605129952881,-0.2673405643735513,0.039185318325312475,0.22889492903981684,0.12025939101786651,0.4414928523837554
2012-02-06,0.04242242439569337,0.2859657713083929,0.4021890016449412,-0.127310483122949,-0.08984352042766021,-0.037437285423180346,0.016335619706811397,0.5076784719179508
2012-02-13,-0.06266130339063747,0.2796297746809911,0.34039968379242835,-0.17502865444571428,-0.06941330918747995,0.1424635100159775,-0.0008875764749317753,0.5454978750093665
2012-02-21,0.06458877057497131,0.23084082154451932,0.36134363617463255,-0.1870178237479717,-0.05279110549467523,0.03227063334030836,0.032731161707473075,0.5180339059007424
2012-02-27,-0.035039484085523,0.2593306790890409,0.29523848257753127,-0.10474439447207583,-0.12479451147376755,0.2230006215700786,0.06625314912844178,0.4207554576662738
2012-03-05,-0.03302028480851594,0.38964096196475306,0.3051046801655846,0.12496848610183904,-0.13970795474523265,-0.09912027925684203,-0.25341098924808564,0.7055453798264995
2012-03-12,-0.020958366567168495,0.3257021264245242,0.3257458111414208,-0.13687132979419517,-0.07345568819606191,0.1049005264421057,-0.029195927840059813,0.5041328483894347
2012-03-19,0.37989838995084485,0.05825467289749404,0.21630678711624315,-0.28047413358556733,0.0687919720483204,0.13757217880353667,-0.04772363522726971,0.4673737679963979
2012-03-26,-0.013715896942298338,0.2673571517676035,0.30903797891368207,-0.1362974178303995,-0.12131556369738443,0.22236109829403358,0.04339043824029776,0.42918221125446543
2012-04-02,0.09733855923557423,0.19760782530680937,0.3211839015856273,-0.21361609166114803,-0.10481279402074636,0.17327215079405142,0.07374740385530443,0.4552790449045277
2012-04-09,0.26513866340680814,0.16557229632063067,0.2329614653985539,0.052333776734165886,-0.2589749254049795,0.03729988092951565,0.2026436273120802,0.3030252153032251
2012-04-16,0.1107326934201645,0.2984589313160765,0.3032703410832333,-0.08167110333723113,-0.20313303873422725,-0.013238568495835051,0.07747365626903134,0.5081070884787878
2012-04-23,0.1599438712071575,0.2198825543406749,0.11029051522094903,-0.03468968041300922,-0.18690214126756685,0.3020572125968804,0.09402634412775483,0.33539132418715933
2012-04-30,0.13895770929478882,0.25082234664104536,0.23821041457004094,-0.1973661288571263,-0.05350048879035819,-0.13835530067567475,0.25674566587532927,0.5044857819419549
2012-05-07,0.05336935895843163,0.38349285478860645,0.13896952457752523,-0.15582933965233034,-0.026526486529114494,0.011169236587897018,0.004631310546004919,0.5907235407229796
2012-05-14,0.09530635591170414,0.29858274150953606,0.33413923678185925,-0.032298689783844994,-0.1689678483647241,-0.022823255551027287,0.05020749240587655,0.4458539670906205
2012-05-21,0.11040235207987095,0.1907191038428232,0.3375189751513872,-0.14908221592090468,-0.13282174352591739,0.14513740658225255,-0.023545903986950705,0.5216720257774389
2012-05-29,-0.0411738575368595,0.2722172949921272,0.3204883251334575,-0.16550951216304347,-0.07087929070486143,0.16025424272069227,0.06972613120317311,0.4548766663553143
2012-06-04,0.17681992285721854,0.227703319088995,0.2738160435849948,-0.22298625275414893,-0.09408434462443488,0.178367080231552,0.01891051018027241,0.4414537214355511
2012-06-11,0.054012908086618856,0.24427091641134668,0.20934374491941307,-0.1703926479680255,-0.12091596651104898,0.3189959890102213,0.04312094735756293,0.4215641086939117
2012-06-18,0.05278008033539173,0.21720788546395048,0.31471014139012654,-0.27952371109600044,0.008854498945747826,0.17951387622633516,0.0657937513770147,0.44066347735743394
2012-06-25,0.00534355496424025,0.16184551938194114,0.24706755949810233,-0.1578410558726649,-0.10407268025287136,0.36693796257174777,0.06020153509760001,0.42051760461190485
2012-07-02,0.21438935773942183,0.2436532605661184,0.13389393191068014,-0.1975654309468022,-0.09154939445346578,-0.09754490772531162,0.2951135898685344,0.49960959304082486
2012-07-09,0.2645671731852839,0.21891730743779161,0.06223730602429408,-0.02203067343150065,-0.2330048877765524,0.1854208215552181,0.14709669763546526,0.3767962553700001
2012-07-16,0.15392248741564893,0.2019514325111118,0.286049492857991,-0.2862261936641706,-0.029140472978375947,0.10316053530847585,0.12069599491972348,0.4495867236295955
2012-07-23,0.1242678959925757,0.20326630410990074,0.28635032867420995,-0.08919484388246342,-0.14521508652467602,0.01355037031442875,0.2372212835865412,0.3697537477294831
2012-07-30,-0.0010025922323566247,0.20651995710595766,0.33758339431117906,-0.2216585375087587,-0.036462478870294836,0.15708127565505883,0.058049371328020495,0.4998896102111941
2012-08-06,0.16090916338334144,0.24394973055942795,0.2784942440445135,-0.1594891774510737,-0.1984274361455331,0.05535481579058047,0.1632727361976155,0.4559359236211279
2012-08-13,-0.04366590599563643,0.22811623067548398,0.36194217216879976,-0.1322519201051578,-0.07946864203374963,0.10275911420142748,0.07490112975505864,0.487667821333774
2012-08-20,-0.013097665526878351,0.3330028769419951,0.2358433299422285,0.06615488989981165,-0.253851531553506,0.0026317790756331563,0.16226772325762173,0.4670485979630942
2012-08-27,0.06952091246966749,0.24895948198576853,0.35918718555381096,-0.11368425657941965,-0.17719929093163872,-0.0031776118738013354,0.14274632660625022,0.47364725276936254
2012-09-04,0.04370047867201159,0.425492203095739,0.1518130949309929,-0.049204505766555,-0.07763861089707982,-0.07916024591972971,-0.2040089000874194,0.7890064859720406
2012-09-10,0.0629363306515674,0.20618855584707188,0.27989694653939684,-0.23843229528089654,-0.07147128405665297,0.22565362385350662,0.09501440201305038,0.4402137204329564
2012-09-17,0.17753569359209573,0.2028017265083146,0.24685342366660779,-0.23797914599276726,-0.09087163532115573,0.19416108138803687,0.1072869528998551,0.4002119032590129
2012-09-24,-0.11527831736636189,-0.14328774368558364,0.24463424303990952,0.26721448787646973,0.16246735978306573,-0.0034948629533586,-0.12520687275796513,0.7129517060638242
2012-10-01,0.010541912333431398,0.3833106659579907,0.13557395880836978,0.06893283232010312,-0.1463014644360321,0.1759587743500985,-0.31867371832213265,0.6906570389881714
2012-10-08,-0.07647949311488057,0.33377826935566807,0.3223009179452355,-0.15673148666299697,-0.06596468481483535,0.051616842550974595,0.07774736258388452,0.5137322721569503
2012-10-15,-0.08560124431017993,0.24074940948826307,0.3273556087491229,-0.05246246158975509,-0.10432235783445298,0.20022881380277996,0.0853174015104499,0.3887348301837722
2012-10-22,-0.0815143009344184,0.28148429998110885,0.2116506485259627,-0.24773066973317598,0.005958431657022631,0.04559936150687095,0.2631680630205684,0.5213841659760611
2012-10-31,0.04457683796830898,0.17948548230489855,0.2213171915627463,-0.15136866383733252,-0.11006805502955568,0.18402174014464426,0.27751206595383654,0.3545234009324536
2012-11-05,0.18409920261631685,0.18977063214567527,0.13058316892377622,-0.07044178959556094,-0.1609588829835804,0.22990324314838348,0.19603203094618396,0.3010123947988056
2012-11-12,0.056928041954268004,0.19859969758075252,0.2805396632618092,-0.25978922243342906,-0.018339579280446182,0.13794338933956904,0.17177666616503234,0.4323413434124441
2012-11-19,0.07972507862561799,0.18164839323523138,0.4210717909513047,-0.15928387239880973,-0.043549554570429395,0.007207831707010596,-0.0008227816110663308,0.514003114061141
2012-11-26,0.13514616999698373,0.25299509124124586,0.2583188586685882,-0.20300739303918006,-0.08760501481910764,0.14738781141727553,0.10926403829633656,0.3875004382378579
2012-12-03,0.07404866878726019,0.17967787034947655,0.3293906594107709,-0.24055815112509227,-0.04430074799843717,0.11238323934372872,0.16653078476293304,0.42282767646936015
2012-12-10,-0.03269095964719725,0.22543082495629943,0.3090178420356761,-0.22121319992879615,-0.03579070844529028,0.06955225293756637,0.21798046577356758,0.46771348231817433
2012-12-17,-0.07315015130186242,0.37840590098265225,0.2389949090857159,-0.07266824022349457,-0.10432235004425265,0.07467803842451338,0.0009337070319898772,0.5571281860447382
2012-12-24,0.023955730054323283,0.1428824620054535,0.2683280877190297,0.05961325002956405,-0.1311249037851961,0.10119027290955815,-0.2436813161989379,0.7788364172662054
2012-12-31,0.29965583687725467,0.14880914199883802,0.1374259659684042,-0.10652957457411971,-0.05899555611075581,0.12505346465566358,0.18857069329261214,0.266010027892103
2013-01-07,0.1622769655648269,0.1801627202086135,0.15754779673855976,-0.17952906080497502,-0.07754901877851494,0.3413550857278176,0.018103534219256236,0.3976319771244159
2013-01-14,-0.07971379020256282,0.23986984863372893,0.24948556095986926,-0.15966449556307766,-0.0695438558678027,0.2736995085176637,0.036942440021118496,0.5089247835010628
2013-01-22,0.2305097355017186,0.13570362696151192,0.1579901214945442,-0.186261183233705,0.011253138694771656,0.12709751655064927,0.23572662136494518,0.2879804226655642
2013-01-28,0.0789217528832852,0.16928039469348882,0.32766281832360206,-0.04295972867707901,-0.10958207165306423,0.08747616598256633,0.1870222472842927,0.30217842116290816
2013-02-04,-0.14240845400261076,0.2822666128849723,0.2918153015310776,-0.15418524677712886,-0.020766111948201927,0.21085938311265912,-0.010205141364152527,0.5426236565633852
2013-02-11,-0.037600296075084895,0.23681785910855127,0.27627058897935625,-0.2563530678335549,-0.024182730282743863,0.15699868361935815,0.16574142184533555,0.48230754063878245
2013-02-19,0.04356385337182998,0.18711705896392897,0.35550176923483046,-0.054650490929348636,-0.018996853211503913,0.17997689186690163,0.007782653362250485,0.299705117341111
2013-02-25,-0.02225118853594406,0.24435108667959804,0.14617010015157364,-0.3063189540545737,0.013160732377655858,0.22918217061463886,0.2100454315492055,0.4856606212178459
2013-03-04,0.15831329734178323,0.22524781047979858,0.3022306851925285,-0.18547376749567135,0.05323198892905878,-0.16272074225053587,0.005244904949948812,0.6039258228530893
2013-03-11,0.08746303374686257,0.18959054810873308,0.3563263885617504,-0.14657294389675524,-0.11702121546420165,0.03771419761115366,0.1851984540368444,0.4073015372956129
2013-03-18,0.10531133421817111,0.16926950353667974,0.10678989848229543,-0.1431433102823772,-0.08606164091544677,-0.127719615212973,0.23708920103050443,0.7384646291431463
2013-03-25,-0.19165365362851186,0.3928109711722382,0.13032882912900653,-0.01456545845867791,-0.1341763402439981,0.01721327311090048,0.09920090961641626,0.7008414693026265
2013-04-01,0.3168065421536733,0.11764407361033899,0.20617640766939402,-0.16975048383655622,-0.15291393042589455,0.162767948630624,0.10253144996743721,0.4167379922309832
2013-04-08,0.06900206442002295,0.30996638274501404,0.35201941793777985,-0.05039472858310786,-0.06032893212608235,-0.1758055505171941,-0.06945051306749295,0.6249918591910606
2013-04-15,0.06327448869857123,0.2226559557412192,0.2792738653926894,-0.23453300931043525,-0.07020185946133109,0.13937663005475545,0.17713048612748028,0.42302344275705084
2013-04-22,-0.06773788905087623,0.23842683528921288,0.06946552909403747,-0.13668289175863255,-0.09312178488960564,0.047797901025242215,0.38853123549213125,0.5533210647984905
2013-04-29,-0.06575515940579871,0.2707030732464452,0.24877026064098623,-0.14304312197691665,-0.054714132301090755,0.28743923132017635,-0.00540479318320234,0.4620046416594007
2013-05-06,0.0466344682994926,0.26396382421301484,0.194635364368938,-0.10789916998897019,-0.21772967904269394,0.21007558250707625,0.14929760685673735,0.4610220027864051
2013-05-13,0.016191718286063764,0.24332311692262945,0.32728103451567153,-0.19543047592732063,-0.06999197605942623,0.1902727175052525,0.03531632183102002,0.4530375429261096
2013-05-20,0.32271538894923385,0.1853932908736476,0.1947267881746928,-0.252274803127842,0.007094425719482529,-0.10451873799991482,0.10413798855121816,0.5427256588594819
2013-05-28,-0.12269577609280077,0.29666995539622965,0.2203381131673997,-0.1583155714385487,-0.09504385528045664,0.043255665664872156,0.3008255686434966,0.5149658999398081
2013-06-03,0.012659523988631327,0.22181383739580282,0.2435718143324987,-0.16076334290563737,-0.14927380880560856,0.274605838151314,0.13446045078580118,0.422925687057198
2013-06-10,0.10152393912091684,0.22296563495976293,0.306342345201585,-0.1109408822688127,-0.14992753212459592,0.23506889415911644,-0.05456658942336172,0.4495341903753891
2013-06-17,-0.024418809807219933,0.2273127451011171,0.2912939393548279,-0.35735123420613274,0.08343883331993134,0.11576946689291157,0.1640042298881388,0.4999508294564259
2013-06-24,0.21808642352031238,0.19689549230897074,0.1106402525790329,-0.040386268432347994,-0.2753632058380919,0.19860705768075385,0.19552635143978636,0.3959938967415837
2013-07-01,-0.1931837726140637,0.3787671831574297,0.3664008464176927,-0.19014929040575917,-0.00688034392434537,0.01844288492564261,0.05566894430498911,0.570933548138414
2013-07-08,0.00331580099859888,0.22074671503924395,0.20853109843514647,-0.011595230200505848,-0.12988356463279782,0.16156636991220155,-0.06845596725159049,0.6157747776997033
2013-07-15,-0.044069006768416276,0.3250899387950484,0.37551585697959605,-0.15106677337567448,-0.0968864985037644,-0.03515738028364072,0.0977943015336723,0.5287795616231792
2013-07-22,0.01650715210721154,0.36343722090592423,0.21804271202404146,-0.061502793781264394,-0.10716127345293541,0.07096206466814188,-0.1054517692635708,0.6051666867924513
2013-07-29,0.030647431471743262,0.19648201226846593,0.33192297100643686,-0.08157916369913357,-0.10107874885264609,0.25961766060376634,0.03214585693331917,0.3318419802680482
2013-08-05,0.0641923295256531,0.2697729574366906,0.11103244088289094,-0.2646429100601812,-0.12182078871749914,0.13816530000979335,0.24710277402263664,0.5561978969000159
2013-08-12,-0.04730068289104254,0.31104266092661076,0.22026524843600656,-0.06473703760989401,-0.16545415477677203,-0.02053967000329635,0.24646151484755308,0.5202621210708347
2013-08-19,0.02064070045207581,0.24103178251061821,0.23922688198963055,-0.10812984486612254,-0.16422259996336327,0.10921045748707987,0.26046325457624137,0.40177936781384005
2013-08-26,0.3652889038652198,0.32101362864868493,0.05716601553718827,-0.28928014142267905,-0.04637033320189436,0.01741180244983519,0.16714920140802214,0.40762092271562306
2013-09-03,0.02895415983011952,0.3654230688549766,-0.0860221268354618,-0.1835203327508511,-0.038709674407706826,0.142568734033623,0.1810710326212743,0.5902351386540262
2013-09-09,0.0843085918863376,0.21207701716583274,0.29484046769271427,-0.06416807606703041,-0.14445016346375344,0.07915580087216244,0.1038185196605965,0.4344178422531403
2013-09-16,-0.048942632488513535,0.2916631068276398,0.16658392348342616,-0.11150971820439488,-0.04306515791590627,0.24008090480052754,-0.08378768464112968,0.5889772581383509
2013-09-23,0.0015806052459138996,0.04306038183391066,0.08313630958242409,-0.07780636048080765,-0.02847317675027537,0.09981786481056272,-0.01573477158949828,0.89441914734777
2013-09-30,-0.004714835999303624,0.2391780599650074,0.25326676976440254,-0.14026431586529967,-0.11951925964497964,0.27070317986360815,0.020772208704317948,0.48057819321224693
2013-10-07,-0.18078251604096637,0.24011447235139727,0.3064023312789873,-0.20038106934152045,0.06160268453362972,0.14536934927128084,0.08935020920995432,0.5383245387372374
2013-10-14,0.024721183979042678,0.2997047062822964,0.013579788858182949,-0.3214632021297249,0.021278038232136424,0.16748806605036584,0.24742752613641483,0.5472638925912858
2013-10-21,-0.14908538905333674,0.20157257275498885,0.2444511371168592,-0.32248412791298575,0.07544863089571632,0.3222881776599519,0.16351581653908562,0.46429318199972064
2013-10-28,0.05525060988405923,0.2926275309508991,0.04865537371884096,-0.21872520580023985,-0.07729959530847572,-6.51192823310634e-05,0.3692803762887253,0.530276029548522
2013-11-04,-0.099581174164032,0.27001114131197396,-0.034516561117631135,-0.15093073097204113,-0.027635193837090836,0.37406788055832463,0.19286061059563536,0.4757240276248612
2013-11-11,0.16334234095074374,0.21228852646956578,0.2523271603623706,-0.17436891067677374,-0.1574545890970591,0.19519835738738028,0.08481857541216273,0.42384853919160975
2013-11-18,-0.14275739559557848,0.2757336560365757,0.03441678541552808,-0.12285664938194288,-0.016099360675801838,0.2668033666279626,0.02536413597709877,0.679395461596158
2013-11-25,-0.07723055808158699,0.3747478158155871,-0.008303122910607221,-0.28308867005282506,0.018797903753490715,0.3046435929545536,0.057690472346705046,0.6127425661746828
2013-12-02,-0.11710392740201984,0.2675273537326892,0.15930496459207827,-0.240920418109228,0.07974910519781472,0.24741271879134774,0.04448076484402859,0.5595494383532893
2013-12-09,-0.08881771472239625,0.2377431770365625,0.3118071687206847,-0.18009491976045108,-0.12380420710751038,0.21052500962343199,0.11252342572987462,0.5201180604798039
2013-12-16,0.033544555854463184,0.24125400433100597,0.272255020882625,-0.2045364329617164,-0.09024009242638086,-0.018253540983650462,0.3301575817963003,0.43581890350735325
2013-12-23,0.3570884050603753,0.14309993974041332,0.09291024441110542,-0.23788183442340974,-0.0027217115281606397,0.14044116256586645,0.10635554917777976,0.40070824499603014
2013-12-30,0.15110077416155715,0.2673897235954517,0.11703139902397913,-0.049739736206152574,-0.16521614270388,0.0033545780981948433,0.23558325762768123,0.4404961464031685
2014-01-06,0.05392544170613633,0.1706124489496362,0.1786216679000214,-0.1996595528060411,-0.05617107823508103,0.298426800314989,0.16581965225507853,0.3884246199152607
2014-01-13,-0.029983416294664715,0.2025590787623214,0.1997546858620863,-0.21252871683508814,-0.0003581703164755929,0.16955064058415345,0.25296063335076857,0.4180452648868988
2014-01-21,0.13306336789942996,0.23399724918266473,0.22523762960458624,-0.2630140317593245,-0.06330989346193644,0.22435599758247327,0.03943059568815767,0.47023908526394903
2014-01-27,0.14860022468615197,0.19192459775646606,0.24826603824783852,-0.1554735639950557,-0.14196141371915524,0.18552627521971216,0.15388080826047393,0.3692370335435684
2014-02-03,-0.0012748641063953774,0.25239612303674125,0.3496137114761405,-0.10770846961275238,-0.1331436293502715,0.0842511296865364,0.13186028913115974,0.42400570973884144
2014-02-10,0.05501492122103575,0.22698514594947716,0.2137895966089145,-0.2974513411577834,0.02289713375868922,0.14391237150468583,0.13063405629680447,0.5042181158181764
2014-02-18,-0.03975920564499624,0.28068323212944235,0.028078246187204146,-0.2492592445445906,0.014991438825136531,0.26687761770242296,0.2145398099468936,0.48384810539848727
2014-02-24,0.12477751285840132,0.2022640687783422,0.2862846178784931,-0.14309036294838,-0.17168739785297532,0.1880397444313931,0.13634656769440254,0.377065249160323
2014-03-03,0.06972816470884598,0.21938514422262437,0.04081687905880813,0.10091691361536188,-0.11260700598671428,0.3881586671069159,0.0109454560806191,0.28265578119353896
2014-03-10,-0.04487222794922343,0.4045519475135071,0.1169397796591096,-0.08427635257917104,-0.0150516676909384,-0.018167543993193147,-0.06672087249884145,0.7075969375387507
2014-03-17,0.030575313458378,0.1820334049785389,0.21342523890608647,-0.19360661807899032,-0.05921408748292628,0.06250200933641041,0.2908264202888758,0.473458318593627
2014-03-24,0.0926613539017889,0.14696728313153037,0.2615547372470412,-0.18017767211097555,-0.08252382070907972,0.11482281744580766,0.06054162279725965,0.5861536782966276
2014-03-31,0.12578548848730892,0.32821476633574587,0.22312574171843463,-0.032168419347198864,-0.18530558650061804,-0.06693431137684981,0.02991893176598219,0.5773633889171952
