Date,PNQI,SPY,XLK,SPXL,TQQQ,XLY,XLF,SHY
2011-02-07,0.003998446705745451,0.006232973504143757,0.004858883048783458,0.020160431640380505,0.014412922793205496,0.005220600886808757,0.014345733592625365,-0.0004778510919019041
2011-02-08,0.006099993525792602,0.004536229780100598,0.004093051680825965,0.012937726202565614,0.02109652529707473,0.011904878999759116,0.007096422653043888,-0.001315246289222749
2011-02-09,0.0013211585477699295,-0.0022655427196784927,-0.0018584337222264935,-0.005783143265718271,-0.006095525171768479,0.0066667461339382506,-0.007096422653043888,0.0007175883354904045
2011-02-10,0.013377304700632031,0.00037796628868491666,-0.00447424062030688,0.001690224943478258,0.004856849177448108,0.0012769567865631437,0.0,-0.00047836542455304
2011-02-11,0.004419561808882477,0.005952572016546753,0.005218028613601877,0.018761353490662103,0.020299600229964465,0.01015756613107266,0.01355753768078749,0.0
2011-02-14,0.0056906832715681865,0.002401082218238315,0.001485918379420248,0.007548156040242615,0.0062737081344586,-0.004050731161855392,0.000585303056018116,0.0
2011-02-15,-0.002065630272306773,-0.00315266879615983,-0.0037188730176089813,-0.009681344827971339,-0.002581766468302771,0.0012676653274383831,-0.001171017666396157,0.00047836542455304
2011-02-16,0.0015496225816629128,0.006295543499705403,0.005573100761093741,0.01857129000302815,0.01831211925732057,0.008074726845696656,0.005258574807683658,-0.00011959271170169927
2011-02-17,-0.001032814860725484,0.002983917822945159,0.0018508664833549737,0.009849995533395495,-0.0008644435798264016,0.0002512456732413071,-0.0011661695544815665,0.001195101757335948
2011-02-18,-0.007259528420795913,0.0020834800346412052,-0.001480419028693447,0.004027859650612697,-0.005691510285387835,0.005262487796901638,0.0023309807414659822,0.0003582157577621814
2011-02-22,-0.03819076129724186,-0.02027398576422268,-0.02474816389618395,-0.06390316648553118,-0.09218398384546767,-0.02428652416976762,-0.031335673288668264,0.0010738780050312258
2011-02-23,-0.01635365636903252,-0.006163211746435415,-0.011838956722666438,-0.01940852690729966,-0.0249876709775827,-0.014704242846832472,-0.004213096445309983,-0.0002385095792556413
2011-02-24,0.013104188424727603,-0.0006872426132549236,0.0034515911526669107,-0.0023745626076203674,0.014139836904462522,0.005959327037269979,-0.0024154366521078607,0.00047705325216540473
2011-02-25,0.005140074636808212,0.010636043322289623,0.01255485061075401,0.03249920693790376,0.041951865380205566,0.01028026343481514,0.01380989288448431,0.00023839583817952814
2011-02-28,-0.010306602204881443,0.006177449798552281,0.0041501173517422,0.01907557507044033,0.007254303729133493,0.00764138296166017,0.004759104436524275,0.0003575326864053707
2011-03-01,-0.017047399849543954,-0.016813493120841905,-0.019388565588769335,-0.05169987009196264,-0.04926644291380344,-0.0192141175018401,-0.02159652086062902,-0.00011910274371285112
2011-03-02,0.009933768164713808,0.0021363709867889824,0.006123243492982322,0.005117605051464524,0.014003028165173292,0.0038725109325272733,-0.0060827559346559035,-0.00047682578087204774
2011-03-03,0.011466191505629553,0.017077598345467848,0.01589738590640044,0.05037778263329762,0.05795039183672368,0.01762269114128312,0.020532134787421885,-0.00202907270964392
2011-03-04,-0.00027143535564988497,-0.007520528720848851,-0.007917066329341527,-0.02057237372364429,-0.014915484201620588,-0.007368878952168867,-0.012631765043508825,0.002267468547823448
2011-03-07,-0.013393713006442542,-0.007881879144340687,-0.01295256784884291,-0.02595323536265237,-0.04066077369960919,-0.009996223075345867,-0.006680869270078826,-0.0007154490903449329
2011-03-08,0.010402531828916928,0.008711915857417374,0.008400176041543084,0.025832356322937455,0.010379890120351343,0.007953893639340848,0.021700671884926415,-0.00035791658704642515
2011-03-09,0.0002722483728003766,-0.0014341432848761215,-0.004191231263332096,-0.004360502599451754,-0.02038946293366206,0.002297388373803333,0.0,0.000715705115642784
2011-03-10,-0.006829694710854373,-0.018679283098206767,-0.018886657323748057,-0.05630187530127628,-0.04682806153055652,-0.011540088402705706,-0.020482656781271924,0.0010725981506238824
2011-03-11,0.009005432040697148,0.006902350439859539,0.003883440768740698,0.018575561942703267,0.01655403704360814,0.006171217001986751,0.006672763896787615,0.0001191368766439993
2011-03-14,-0.008457324110035636,-0.006056159320269039,-0.00466197165072213,-0.01729221379398882,-0.00979977842998303,-0.012380853535808534,-0.00911027947427634,0.0005953807569385461
2011-03-15,-0.00908226524801492,-0.011523312921840834,-0.01490812512778783,-0.031794216351448634,-0.04174692272692759,-0.008339889457781968,-0.01166018120222434,-0.0004762580721999754
2011-03-16,-0.017289860552206715,-0.018686241077615406,-0.024811154175270467,-0.05525211385170037,-0.07626982432883067,-0.017157546595741202,-0.01869209746207101,0.0017847767524159508
2011-03-17,0.0022478748074945543,0.013148228441042242,0.010479750263093557,0.03248737956020653,0.02575601752461787,0.004515830940946319,0.011878809652355216,-0.0004756351390344804
2011-03-18,0.005039212763993994,-0.000704169174872149,-0.0016051735149953394,0.013587325572712361,-0.005483216199634322,-0.0039834791341029074,0.011124997178978635,-0.0004758614754782897
2011-03-21,0.015517007271154792,0.015378969497287898,0.016726797072627253,0.04493967222051176,0.0543059021739829,0.015315799871952862,0.00490492844984125,-0.0010715396992857507
2011-03-22,0.0035680309575782942,-0.0034745987869788664,-0.0015809887829529856,-0.010788725800528809,-0.002737751399129573,-0.007892680678997177,-0.005519739570337023,-0.00023822544064966422
2011-03-23,0.016035135027043346,0.002857776653072186,0.005522672322376909,0.008486587443411464,0.015030106269167565,0.008678503375530333,-0.002463103773503228,0.00011916525976829462
2011-03-24,0.017902901210888,0.009517958297747597,0.015613104836496472,0.029148507354296305,0.052970122720881196,0.014557090521371663,0.004920083547514942,-0.0007151137010437125
2011-03-25,0.0063358629000083155,0.003051178262846399,0.0023210636056845146,0.009776735390518487,0.0072913469478397275,0.0018048140802053858,0.0024509578172060564,-0.0007155344334570657
2011-03-28,0.002890571174905432,-0.0024401973806620347,-0.0023210636056845146,-0.0072925375243437784,-0.0170965393121143,-0.010357460198045398,-0.0030646370472213746,-0.0004773379075304618
2011-03-29,0.0125164486023146,0.006696151143216866,0.006947164422342222,0.020140623927222823,0.02829403616298598,0.009068653808483873,0.0018399090377081428,-0.00035813024337283395
2011-03-30,0.015173240801859667,0.006877581773286678,0.004221868065716006,0.022124311885781678,0.01461961664534428,0.010774813679666373,0.007934122296721302,0.0005968732000187771
2011-03-31,0.0015302571660793518,-0.0013567075803990747,-0.0019168548838846,-0.002858162775814632,0.0042388208100296865,-0.003578720421473225,-0.003654048924968567,-0.0005968732000187771
2011-04-01,0.006603994435531391,0.004214633913718124,-0.0019204629429903086,0.012444550792511055,0.0015262598508967162,0.006381642713804592,0.00850550759427815,0.0
2011-04-04,0.010075690231320156,0.0008257994924436574,-0.0034662138328100944,0.0029403362704139013,-0.009074415891139331,0.0022874620257278266,-0.001210642114290117,0.00023873738732227423
2011-04-05,0.0,-0.0001500113599197661,-0.0015444372226887104,0.0,-0.011430045964200497,0.0032949229750305342,-0.000605871121483581,-0.0010749041289468408
2011-04-06,-0.00906352124146581,0.0031472349285488477,0.007314779034572005,0.007837673378656262,0.007515728510978592,-0.001772817831469542,0.011449316140582422,0.0
2011-04-07,0.004038366013832562,-0.002546981104945445,0.00038351789367441214,-0.00795514517867102,-0.0002377100918651287,-0.004064009759127796,-0.004804767296427315,0.0007167311171709656
2011-04-08,0.004272927692551942,-0.003456361545631559,-0.00576812281328154,-0.011933719241422613,-0.015091916451015264,-0.005871096265126052,-0.009071782136743423,-0.00035830134565006944
2011-04-11,-0.007805593134673217,-0.0030151830882108044,-0.001543841131142809,-0.009074646220276206,-0.009092624651019232,0.00025594064894640667,0.0,-0.00011949270030964243
2011-04-12,-0.009396964298975519,-0.007502065749284803,-0.008144279483094152,-0.023790428226514893,-0.01992689212118859,-0.0012805543295000277,-0.0036518249313348683,0.0016712358582289255
2011-04-13,0.008132184771556972,-7.602408655582593e-05,0.006211194113952878,0.0011048597032705665,0.023573813517059117,0.003326114485528109,-0.007343974607521453,0.0004769963965447488
2011-04-14,0.007815529030945179,0.0007603288565078969,-0.00193682942693707,0.0025733620053525197,-0.005475451578813351,-0.002301500804974488,-0.009256450688849505,-0.0009541293843415843
2011-04-15,-0.0017594498718276341,0.0036418533742725856,-0.001940662116656,0.011196441707452598,-0.0064875529735355375,0.0048524836213847955,0.0006197646620687003,0.0019074401429106658
2011-04-18,-0.004285854663802713,-0.011271983621468529,-0.008975652149952218,-0.035225300894988765,-0.01946862606524835,-0.008957154378338661,-0.013724495218482513,0.00023823118095389617
2011-04-19,0.008302928800804743,0.005728048761922011,0.002740252042174429,0.015548520221269069,0.0178708974686399,0.0023109561930745315,0.003135751334955472,0.00023808361425459168
2011-04-20,0.014428156260586356,0.013539849979459007,0.020890543370011283,0.04406532867240842,0.06442319819730313,0.017793986151391383,0.002501613865662833,-0.00011908014012096402
2011-04-21,0.005664330722312538,0.0050958793078743625,0.008766952926254845,0.014306029909795903,0.025055413041976893,0.005527683042798159,0.0056056904644004035,-0.00023811197034895315
2011-04-25,0.010504561983733396,-0.001047037644132054,0.0007587427261035451,-0.0020978842359509198,0.007395797210564936,-0.0010027806340278111,-0.0012429961773596787,0.00011910849621532549
2011-04-26,-0.011733289307087613,0.008568349018921673,0.008308178802968413,0.025002743737538857,0.01704715627941522,0.0017541590005025753,0.006199660423592768,0.0009520853042968014
2011-04-27,0.014160437883802501,0.006507491060485648,0.0059992623485429775,0.018936526503902762,0.020531897793857334,0.011946373070946592,0.00616146133401152,0.00035680976157070887
2011-04-28,-0.0009701896461096204,0.0032379338274033387,0.00037377047114528494,0.009667309656560708,-0.0015065245287113616,0.003950712845000481,0.007953538946774419,0.0
2011-04-29,0.0048414707380879385,0.002348222061735683,-0.000747680698893749,0.008588476939000778,-0.004857772375800984,-0.0007396177731258113,-0.001829808857563453,0.0004755786209154067
2011-05-02,-0.0026599123787915957,-0.0015403741155362027,-0.003746740353173461,-0.006158597032607016,-0.005425339786562233,0.0034465665168728066,-0.004282691936939198,-0.0009512927523802617
2011-05-03,-0.029236786494972744,-0.0036036479422074663,0.00037531353669884027,-0.014332792442301123,-0.015128582458795004,-0.005668519151874385,0.004282691936939198,0.0003568521827634896
2011-05-04,-0.0014970405342102922,-0.006652847605773893,-0.003006388011797867,-0.02080579589385101,-0.0058716036731212284,-0.002226900704931367,-0.00858373195215556,0.0004756351390344804
2011-05-05,-0.002499963155051965,-0.009089626057492417,-0.005283008123229127,-0.02428709939086593,-0.015113663628642637,-0.0027285298857417928,-0.013015386736742407,0.00023768742311514046
2011-05-06,0.0032488111519639595,0.004406088628249982,0.001889973618894203,0.0118702715105643,0.00864838628764475,0.0007449434057300586,0.004978182198020598,0.00011886786128556537
2011-05-09,0.00918915990419178,0.003867357757845191,0.0041454972118128985,0.01435731431346876,0.010789220967304836,0.0012402143819172373,-0.002485993314959245,0.00047523957867934286
2011-05-10,0.003455072244257451,0.00849995074379084,0.008985450600454303,0.02622399963134936,0.025342738360423667,0.012808068018494545,0.009290851462605332,-0.0009507051174058034
2011-05-11,-0.013143370091529327,-0.010580489282120631,-0.008985450600454303,-0.03240110605881186,-0.021808778809931484,-0.00959061527617111,-0.01365626646411977,0.0009507051174058034
2011-05-12,-0.0017488996876364737,0.004749188055976461,0.0074935067372639,0.013901809323672909,0.017484919371943297,0.009835282390794564,0.0,-0.00047523957867934286
2011-05-13,-0.01638764799128012,-0.0077289962921280875,-0.012394593644355911,-0.025558682486338524,-0.036066775629515435,-0.007613878300542609,-0.014479327825162258,0.00047523957867934286
2011-05-16,-0.02966815156162461,-0.006361514237383403,-0.014465389953309593,-0.01886738604061544,-0.053399818465322824,-0.013403052547226846,-0.001269023319697915,0.00047501383330228464
2011-05-17,0.007305083217519215,-0.00015020477889038375,0.0,-0.002843264257154532,0.008141141277764552,0.000999023924565634,0.007590095433219979,0.00011865028521640397
2011-05-18,0.013426497547649685,0.008896275522450203,0.007258886989716995,0.028651935515153104,0.024033217717574162,0.01166404600318316,0.0044011699171147,-0.0004749574627318509
2011-05-19,0.013248515898069968,0.002378770623743698,0.0019014737395042225,0.005174493807168945,0.008567074877761538,0.00320239392571553,0.0,0.00011878316581892534
2011-05-20,-0.0005062441390752959,-0.00797642674153387,-0.005715375404916845,-0.021680739183393083,-0.02231262691320568,-0.009638018216699518,-0.013897899666643898,0.00035617429691292557
2011-05-23,-0.024350831060677702,-0.011668766889633808,-0.014239257101100744,-0.03786207254184526,-0.04435133928823198,-0.009481135614275882,-0.014093776759203536,0.00011872676561264228
2011-05-24,-0.00886115115670405,-0.0008333064581318439,-0.0031055896838045882,-0.0019495540231975195,-0.01902480536095963,-0.005026418421904211,-0.0012911432381086385,0.0
2011-05-25,0.007822705708972588,0.0033290675181163465,0.0031055896838045882,0.010796505582159499,0.011090728924433302,0.00025197471621840606,0.000645780000397167,0.0004746756385562989
2011-05-26,0.008019739472054255,0.004597020882442848,0.006567536878431923,0.014850592086596226,0.018576324484089746,0.009027157607762515,0.0051513569722199115,0.0005929600265961454
2011-05-27,0.005652569150708331,0.003827212036034311,0.004993329709639394,0.012404854168907242,0.014806261014246314,0.0024931070654488074,0.007040035712296611,0.0003557158339244637
2011-05-31,0.013235125006656911,0.010357377711179616,0.013698795142034648,0.030412254297388586,0.04699942809006763,0.0069478886095661885,0.010152347263376882,0.0
2011-06-01,-0.014773524248365089,-0.022717166176830617,-0.021005135401512387,-0.06919628735321948,-0.06602478595112271,-0.023012475730784576,-0.03403214733231197,-0.00011855788589176797
2011-06-02,0.012748769927327874,-0.0010622109838713811,0.000771622634921254,-0.003300943932678546,0.005781749767586719,-0.0022799288335351164,0.0006529482862087654,-0.0005929098685655276
2011-06-03,-0.02021824212727097,-0.009994342882886365,-0.015154724868593927,-0.03071420161360794,-0.04646283150219599,-0.013018745358043926,-0.006548825070157083,0.0003557519205328319
2011-06-06,-0.026989683700956224,-0.010637616137776362,-0.007467141365887997,-0.0345593182195596,-0.024453637025173114,-0.010590306029579555,-0.019237709367716516,0.00011858600450320722
2011-06-07,-0.0015949331385392007,-0.0006200509676608235,-0.0031608055702987414,-0.0010462978153855662,-0.005818841872024194,0.0010381759768343102,-0.0020114577582575066,0.0007111304782823069
2011-06-08,-0.015549960589001266,-0.0041962027123698675,-0.006750078179273533,-0.013835139333349122,-0.021762786978704485,-0.00781251994588672,-0.009440381394728359,0.00011839728412255113
2011-06-09,0.005120680741872441,0.007602206791409216,0.0007965136732352995,0.02061662537169351,0.004364244605417955,0.008331204035333606,0.011451839152985865,-0.0010666233650118428
2011-06-10,-0.012442656316249856,-0.014007975946590534,-0.014031113027134445,-0.04315881702918567,-0.047010269658155135,-0.018579602405424556,-0.006720468815857306,0.0008297243815258426
2011-06-13,-0.012875159556164917,0.0007833801882339841,0.0008071209965794246,0.0009494444662885293,0.0006913133567147955,-0.001321507678771816,0.010063802809286315,-0.0003554989494976013
2011-06-14,0.02073739604446212,0.012606270353002103,0.012427478357319721,0.037388769737032534,0.03650588396619869,0.01756495967767835,0.005326270613947859,-0.000830019522577885
2011-06-15,-0.02543553888955241,-0.01794548154718445,-0.0189026832769148,-0.05310269069994211,-0.056186858555689945,-0.01545140497936437,-0.02215601269527534,0.0014224174555614866
2011-06-16,-0.00834495097522403,0.0022020015898780443,-0.0024390039463995095,0.004123166195871386,-0.01405374447483232,-0.0023781264800377677,0.00541642455103819,0.000118473631419036
2011-06-17,-0.00279716193905033,-0.001965795750015431,-0.004895926987472432,0.008195678720888555,-0.007461684125102064,0.0039604415034868445,0.00538716603162781,0.0002368148209983545
2011-06-20,-0.002243462281321662,0.005103005354319734,0.0036742294653691054,0.016058596372300116,0.013163760934501667,0.00813539619664505,-0.00067181077370293,0.0
2011-06-21,0.042056564362098925,0.013610943482121662,0.017771009781907043,0.04117536301932345,0.06453852622112266,0.020181864853809017,0.014014263922289771,0.00011843154907431597
2011-06-22,-0.008922644720607664,-0.00604370965647405,-0.007231863964975993,-0.01749545443248346,-0.022778806523193973,-0.007714083690597118,-0.005982091593857319,-0.00023678677299177053
2011-06-23,0.008114711626727278,-0.0028796775585728795,0.006831454385614055,-0.0077433311596679655,0.027299466215674473,0.0036073057590355617,-0.01005031688019864,0.000591906987895463
2011-06-24,-0.010017653484497568,-0.011681411413365872,-0.017370600202545106,-0.03362897600545223,-0.054104088584499666,-0.009821765770599011,-0.006079066322284277,0.0005916470872335822
2011-06-27,0.01726504700625142,0.008871539110089088,0.01335781496980415,0.023299193222178438,0.04744888206532183,0.012133909381054409,0.010111369457467934,-0.0009467673021372747
2011-06-28,0.012755941043820052,0.012968523040000512,0.012387749175848395,0.03941523476269948,0.043894227311626066,0.018810871413031727,0.0046838036889469414,-0.0017775856889326036
2011-06-29,0.009722918367242706,0.008527694305573874,0.007911388483549331,0.026395421608131464,0.012447736648407037,0.004522628528623951,0.020483075167847087,0.0
2011-06-30,0.014795848689633129,0.009516992828594084,0.01252959236801443,0.027779520142366954,0.03729143396634704,0.007990047524085497,0.003916415977119225,-0.00011855176812058943
2011-07-01,0.018887694157365242,0.014667959789823826,0.01621031495061187,0.04201901046818568,0.04529212162431229,0.01994406566322393,0.018076721729588296,-0.0010682330390245909
2011-07-05,0.019281941271111158,-0.0008217279968381064,0.0015301842179820113,-0.0012794489945875398,0.014309056204940829,0.004378511069670132,-0.008997553331900221,0.0011867848071451803
2011-07-06,0.0039603974765496375,0.0011950383290821875,0.004576698988345118,0.004992177472429304,0.010598975269352273,-0.0036474575606053605,-0.005177954734628454,0.0003557519205328319
2011-07-07,0.011787944708691267,0.010321996966352387,0.012103010384147517,0.03168716040533859,0.039674090715321464,0.013789977989156377,0.016093035490185148,-0.0009489229939108057
2011-07-08,-0.0021996869377809425,-0.007117517691026087,-0.004899239830128632,-0.021433008617324223,-0.008315169612100881,-0.006024840647253615,-0.012853673200340587,0.0014230922423248415
2011-07-11,-0.02652937832067037,-0.018245749397394206,-0.016762244913012925,-0.05719887579041982,-0.055105395077372554,-0.019527084958573138,-0.02754268737635357,0.0007108777469939653
2011-07-12,-0.0037759065564975103,-0.004328573677972791,-0.008875283029204262,-0.014425681898679876,-0.02468096297391753,-0.004941961289446795,-0.003997379721516925,-0.00011845959708089993
2011-07-13,0.009288354029398427,0.00334297878362122,0.0023229345895852127,0.00968088950386159,0.013238951064265425,0.005188471113058757,0.0006673275425770342,0.0002368148209983545
2011-07-14,-0.016375262768495435,-0.00692626508453742,-0.008543788698053945,-0.021198738043331833,-0.03501166721480131,-0.0076685932890399044,-0.007365289814941445,-0.0003552884524173905
2011-07-15,0.02160889675756783,0.0057879209614668525,0.010861266179707396,0.017533478722991047,0.03899618252677994,0.0004965356959694134,-0.002018144551766188,0.00023693322849993592
2011-07-18,-0.016036409610790336,-0.008234905998654618,-0.0034782702734590387,-0.028303784540516963,-0.016628697601100972,-0.009726959788297851,-0.013559557306634495,0.0
2011-07-19,0.025930171316224992,0.01610116918648341,0.023719582994845556,0.04889805525709123,0.06814417342025192,0.01911431275849118,0.012211861321478779,0.0
2011-07-20,-0.010888561997326018,-0.0006029228774302453,-0.003029154958395619,-0.0024009249237273433,-0.014095772607643609,-0.005176865785250229,0.011398012865354357,-0.00035533051262248705
2011-07-21,-0.008746737744726119,0.0137758531082941,0.004540262453163191,0.0394749378476309,0.020076529403371568,0.011549488848715761,0.0237165284516494,-0.0004740006488610504
2011-07-22,0.012472099762196542,0.0006689436860067843,0.008645028326966564,0.0035753173298957996,0.030557474498643433,0.00390148864846962,-0.0026075380632728518,0.00011845341448957214
2011-07-25,-0.0009920862874741587,-0.005588479875640928,-0.002623186672841449,-0.017888699793088048,-0.005907931982133574,-0.006592636703257604,-0.007206064842731674,-0.00047416924841403585
2011-07-26,0.008401338230596078,-0.00374307962960696,0.004492738334344271,-0.011671217082027674,0.00547946812269573,-0.001716310218693451,-0.0013157768587523933,0.0005926990397417953
2011-07-27,-0.015873334137797013,-0.02068800828386852,-0.026880323428823072,-0.06541643602079672,-0.07889156328532998,-0.017576862374533597,-0.023985161552246836,-0.0005926990397417953
2011-07-28,-0.00727643202611139,-0.0029139263938757765,-0.0015360605261922622,-0.011459225225133762,0.005319172915972503,-0.005007540765923135,0.0006740750281193364,0.0005926990397417953
2011-07-29,-0.009361205248215931,-0.006858045597719631,-0.008103497638486612,-0.01782996801729908,-0.009734716581795588,-0.004780449981853341,-0.0026990306708687406,0.0010659557570154021
2011-08-01,-0.006375133131243604,-0.0042617789540999595,-0.0007751376460665149,-0.014046830315196823,-0.013600887126186123,-0.005310491649879179,-0.00338414450218405,-0.0010659557570154021
2011-08-02,-0.03382214212025891,-0.025879455531953255,-0.021160699671199268,-0.08178490700856789,-0.07894144945420445,-0.03851097096923706,-0.02749311534390264,0.0013026304257630628
2011-08-03,0.005541618138279247,0.005404132327946343,0.01024438540459105,0.016364642808352592,0.025601987634990886,0.007351011788937711,0.004866142392014439,-0.00011837548220139382
2011-08-04,-0.06047659365804048,-0.04797410605219454,-0.041214102181331036,-0.1595758728958323,-0.14629550636349675,-0.04987630610351523,-0.051950490475036304,0.0009464313046461115
2011-08-05,0.0008383060271515141,-0.0014978808010255307,-0.006146285284994946,-0.014004931799940445,-0.022299265033620452,-0.0008251624639461497,-0.01917461599468817,-0.0002364787468644991
2011-08-08,-0.07509686427466322,-0.06734057403046556,-0.05795662208315333,-0.2195402311196879,-0.1931984776132445,-0.06479535161262051,-0.09933908604869579,0.000354742254424778
2011-08-09,0.05904697153873695,0.04545050636156578,0.04471688818945241,0.13387117859702702,0.12835531338898976,0.0453448699228427,0.07446037091431945,0.0010634723352733744
2011-08-10,-0.02879554019064834,-0.04518331616724236,-0.03993736080852317,-0.14417077199624462,-0.12549868143821707,-0.043584894158332776,-0.07199632795652144,0.0007084438011508709
2011-08-11,0.03924315582729454,0.04390567430386749,0.03743529675502355,0.13146929213777092,0.12076977687549817,0.04330431827690795,0.054283111489045854,-0.0002361221938809166
2011-08-12,0.013947228074504103,0.006710587086638853,0.007073050940638481,0.020898972883435007,0.025120294716081015,0.012273476859074872,-0.007017595784285735,0.00011806806615144438
2011-08-15,0.009922921069336788,0.020944050665182345,0.017670416510493947,0.06275675634247357,0.04223860152894765,0.014586712261845491,0.031577482122206124,-0.0003541559407587158
2011-08-16,-0.029786467029127017,-0.008575935434865123,-0.007358921089299475,-0.028691906461355776,-0.026037764466572355,-0.005479382154195189,-0.019908760453625884,0.0
