Date,Return
2010-12-27,0.0010810560835504135
2010-12-28,-0.0013393828571174327
2010-12-29,0.002798831930378526
2010-12-30,-0.002955265897896797
2010-12-31,-0.0020088364924890634
2011-01-03,0.017552403734286376
2011-01-04,-0.0017284163801396801
2011-01-05,0.010943941674010388
2011-01-06,-0.00021748741034929853
2011-01-07,-0.0028638175791089737
2011-01-10,0.0011711133372883098
2011-01-11,0.003225810289549186
2011-01-12,0.011115428330658678
2011-01-13,-0.000569482290564638
2011-01-14,0.011126944169346564
2011-01-18,0.0027026527219631558
2011-01-19,-0.01692155283359642
2011-01-20,-0.005292594638259623
2011-01-21,-0.0025348041877011895
2011-01-24,0.010672372274730085
2011-01-25,0.0009433224848021116
2011-01-26,0.005249050688190232
2011-01-27,0.0083783334430714
2011-01-28,-0.0297534303918236
2011-01-31,0.007983192162014366
2011-02-01,0.021519811723693813
2011-02-02,-0.0017290063546021768
2011-02-03,0.003415561044022799
2011-02-04,0.005258836382791578
2011-02-07,0.00859401763497386
2011-02-08,0.00830619773124247
2011-02-09,-0.00179919681440463
2011-02-10,0.0020783369814933172
2011-02-11,0.009795777496439728
2011-02-14,0.002491764992261336
2011-02-15,-0.0025781587870943035
2011-02-16,0.007939423130561174
2011-02-17,0.0016334624094049288
2011-02-18,-4.6054219186686396e-05
2011-02-22,-0.0367310475927565
2011-02-23,-0.012238483949301854
2011-02-24,0.0039568443622886584
2011-02-25,0.015888824130680018
2011-02-28,0.002372664154664252
2011-03-01,-0.013817124306965583
2011-03-02,0.0008617038657314174
2011-03-03,0.011368825220723402
2011-03-04,-0.005293548520148511
2011-03-07,-0.0005731658409678949
2011-03-08,0.0061112341411631585
2011-03-09,0.00192399381624479
2011-03-10,-0.00037838918250056026
2011-03-11,0.0007887641487329831
2011-03-14,-0.00019583521570441353
2011-03-15,-0.003273416891843197
2011-03-16,-0.0034117288183470977
2011-03-17,0.0026355751064063033
2011-03-18,-0.0037507205169173287
2011-03-21,0.014488891187949068
2011-03-22,-0.002148270492966869
2011-03-23,0.005895558128667173
2011-03-24,0.013599127881122216
