Week,0,1,2,3,4,5,6
2011-06-20,0.24049583905743516,0.19848574852752798,0.26726474084976787,-0.3659791654971562,-0.20174448166098463,0.47020237307210083,0.39127494565130905
2011-06-27,-0.1116148272186029,0.46447292083583114,0.6063831441744835,-0.34818087567885775,-0.11005001656101847,0.18479262114340417,0.3141970333047604
2011-07-05,0.11660778714790544,0.9472751308492081,0.5088805674283144,-0.5603645097926084,-0.35004826373018194,0.558341198943515,-0.22069191084615253
2011-07-11,0.18401204187726544,0.5191018978407403,0.5749719048723987,-0.19891398542726907,-0.39269229068462974,0.1169137605479478,0.1966066709735468
2011-07-18,0.17022042894525924,0.39383712877791666,0.5924280153427939,-0.3911074837225187,-0.14068994839636406,0.20679122715324622,0.16852063189966673
2011-07-25,0.0037166145031538216,0.459666722948547,0.22112238158736752,-0.4530805178828213,-0.06920226351031572,0.6185415677068782,0.21923549464719064
2011-08-01,-0.08252235274941595,0.888879920280042,0.2258624446165456,0.19214098583911543,-0.38846966866579147,0.20810348563667722,-0.04399481495717288
2011-08-08,0.4445068814247911,0.557400753199572,0.5512114653992184,-0.3745797932404792,-0.09851159669476255,-0.19196132082335696,0.11193361073501715
2011-08-15,0.11196300975566295,0.8786886569849841,0.24925990911181756,0.028511781194564118,-0.536540804560762,0.3749210670101938,-0.10680361949646056
2011-08-22,0.13670402719151206,0.42935988380587664,0.5974596829751816,-0.3439291450403874,-0.16767256493804056,0.2571035350416911,0.09097458096416658
2011-08-29,-0.23172545706275566,0.2811033650489175,0.473483041468437,-0.7343314164051341,0.16693642025835867,0.8240538305918627,0.22048021610031393
2011-09-06,-0.008492249529829009,0.5625950355804115,0.3129309419428768,-0.19534404755317875,-0.2911796827559753,0.7445904066996203,-0.12510040438392553
2011-09-12,0.35474814790569364,0.382397846228846,0.5029654665904585,-0.2960364753844147,-0.2955269063702838,0.20955744774743681,0.14189447328226362
2011-09-19,-0.06743081001531952,0.9999999999999994,0.9505669528241235,-0.29479855571546426,-0.6891219285508172,0.22090484940304642,-0.12012050794556835
2011-09-26,-0.11820284908296523,0.6717806107643952,0.6220197886469214,-0.3400211651023188,-0.1292014951259725,0.3553464816067025,-0.061721371706762666
2011-10-03,0.11947405926923818,0.5248755123454605,0.775705922579871,-0.2220113841743924,-0.26873663724952884,0.043230764911265464,0.027461762318085985
2011-10-10,0.24062517346353063,0.42045844858036074,0.5457788642617363,-0.5116319385338561,0.021771073688971247,0.2038204103203665,0.07917796821889081
2011-10-17,0.09191058294400452,0.4047625850221786,0.6069585020936186,-0.25168557496784005,-0.23475302851410818,0.3313786178676001,0.05142831555454644
2011-10-24,0.1317097896229251,0.417151708168059,0.4496376598383811,-0.4593394884823624,-0.1477620643217244,0.22378671864904748,0.38481567652567417
2011-10-31,0.056798135000428435,0.9999999999999999,0.680152227470588,0.10027373529985185,-0.2780908309445052,0.4408667331736368,-0.9999999999999999
2011-11-07,0.4217888955799734,0.24841918256868994,0.18330381141320562,-0.38527859893512634,-0.12843004152379814,0.6120924858292764,0.048104265067778935
2011-11-14,-0.05641025508096784,0.5921379423740749,0.505958513463666,-0.43801695513179356,-0.11474148892711962,0.11954335565567863,0.3915288876464614
2011-11-21,0.19695035836091795,0.3860527600238835,0.38145533432241446,-0.3005706684790221,-0.19063662140924456,0.5637887247463224,-0.03703988756527148
2011-11-28,0.11160378850250335,0.3090933840427104,0.4626917387965265,-0.265011233932159,-0.1825839050317184,0.4688144177703794,0.09539180985175762
2011-12-05,0.13225992387797839,0.8363366193249263,0.6980094176698729,-0.2828515257209045,-0.24152555394768585,-0.09422672739080021,-0.04800215381338732
2011-12-12,0.1522932140874454,0.5565633402744893,0.7881953930209628,-0.241270577284661,-0.24782733196660298,-0.052268956353357404,0.044314918221723905
2011-12-19,0.038397848994695526,0.3994831839074818,0.5519092836251724,-0.3697472751871626,0.053949039698816974,0.06890815870042323,0.2570997602605726
2011-12-27,0.5988357213866923,0.8279738262488603,0.18532060986589266,-0.13754006949119724,-0.36215897411417375,0.26110609008132973,-0.3735372039774039
2012-01-03,0.43774567109341345,0.2784012070148734,0.3896861700242034,-0.3858210585758737,-0.13376871868204981,0.2811567706514308,0.13259995847400236
2012-01-09,0.25977856842560865,0.3331867690976428,0.45107834849549705,-0.3235100699907821,-0.1175382982730785,0.4359478766046743,-0.03894319435956205
2012-01-17,0.19280061580221391,0.4416319657973496,0.26240346554138083,-0.12285845605245418,-0.30068945649407125,0.5936051497066294,-0.0668932843010483
2012-01-23,0.09502631698303775,0.7711786453829469,0.5335717270130427,-0.45301499687908037,-0.04491683078206971,0.07343647123707459,0.024718667045048142
2012-01-30,-0.03216201459166445,0.39392491239122596,0.4213803756492387,-0.48909826508211485,0.08833430616082118,0.4051453949384911,0.21247529053400233
2012-02-06,0.10945111557842666,0.5565063791803793,0.7729827251480078,-0.2852335343504149,-0.18004307442697656,-0.027057595316710134,0.05339398418728791
2012-02-13,-0.12647631439569954,0.6079030148198585,0.7300232688134267,-0.39944389550047926,-0.16411388260696602,0.3061589625568298,0.04594884631302974
2012-02-21,0.10935965650035569,0.498662925642225,0.7951116257635849,-0.4152501336325571,-0.10379162422543597,0.0686571243113631,0.047250425640464486
2012-02-27,-0.057808150102888076,0.45135913764505226,0.4951313622766145,-0.18407288328982707,-0.2382375055546295,0.40633275212150677,0.1272952869041712
2012-03-05,-0.007871074011957609,1.0,0.83720062706894,0.09666435696571178,-0.3446603687467871,-0.0884761213587841,-0.49285741991712295
2012-03-12,-0.07710140584445929,0.6561533310588891,0.6672121180725151,-0.2820544611794137,-0.14165813791961052,0.20680019348002768,-0.029351637667948245
2012-03-19,0.6720884371769722,0.1853421107680152,0.40395078751156804,-0.4210053296566214,0.02688393985670804,0.27108481919677985,-0.13834476485342206
2012-03-26,0.03856159027905548,0.4513307627042098,0.5034075882097497,-0.25843514025210357,-0.24731601653900953,0.411237890700528,0.10121332489756996
2012-04-02,0.180037586386508,0.36384095347495155,0.6066371678935399,-0.3883115072870455,-0.1910562415119961,0.32271053240842185,0.10614150863562011
2012-04-09,0.3225514696383083,0.26528245141498324,0.3030487754795742,0.05286808652327098,-0.35497255439071385,0.1337358662075903,0.2774859051269869
2012-04-16,0.24459397271417654,0.6034804138737255,0.6276472219204088,-0.18457373706234492,-0.3986576129108428,-0.043186889568509204,0.15069663103338615
2012-04-23,0.24142204861974118,0.3296150571037812,0.1626136602630208,-0.058968180696206095,-0.27729736748562706,0.4579079934267619,0.1447067887685281
2012-04-30,0.24413336654335088,0.4938874617871096,0.5025938415156864,-0.41634225613844383,-0.1029844908190034,-0.21242678105594,0.4911388581672402
2012-05-07,0.190577055032582,1.0,0.31241760920935574,-0.3886420631492718,-0.06224753151614349,0.0036463772572790346,-0.05575144683380147
2012-05-14,0.15577608075426416,0.5512244233983331,0.615254116807002,-0.04486307449471283,-0.2940959977965661,-0.059260460532028304,0.07596491186370785
2012-05-21,0.1963083288098212,0.3899174718946994,0.7580285429908922,-0.3356896234504059,-0.26446968793860065,0.3860853341071262,-0.13018036641353242
2012-05-29,-0.04835728142693214,0.5007684288073251,0.6020773968770377,-0.321131837532376,-0.13223518144056423,0.295894726918514,0.10298374779699569
2012-06-04,0.2826685478582185,0.3988412629706492,0.49715853828485246,-0.4199377332487204,-0.15183853622008614,0.3227579496723208,0.0703499706827656
2012-06-11,0.10765447136521188,0.40428790048292834,0.37699809454501954,-0.3158491411698608,-0.20488631512687858,0.5157724641143339,0.11602252578924568
2012-06-18,0.11879747291793818,0.37985807417577466,0.5430293660763017,-0.48437340908961984,0.0023743738026007137,0.2968779073062238,0.14343621481078075
2012-06-25,0.032174508683980994,0.29074308503413826,0.4386784028320823,-0.2813564293613199,-0.1777197060167073,0.5797233051937453,0.11775683363408038
2012-07-02,0.37625466139311253,0.5045805582800194,0.33282121796825576,-0.39538792321675115,-0.17714863204406076,-0.17430894221402896,0.5331890598334531
2012-07-09,0.4240020002654319,0.35053609613897363,0.10378883734180902,-0.04443353812862716,-0.37365169173799884,0.30599296380682167,0.23376533231358973
2012-07-16,0.2816305863922703,0.3644904477113838,0.5116631468807441,-0.5079514725292995,-0.05977246969775204,0.1945282393688862,0.2154115218737671
2012-07-23,0.19534180878598453,0.320823101982095,0.46345535148374734,-0.15669820831206435,-0.22149991738937963,0.009246805389910906,0.38933105805970625
2012-07-30,-0.04414148999135074,0.4264164851101593,0.7046025621906652,-0.4507277952247013,-0.06159961009884868,0.3264276025959311,0.09902224541814529
2012-08-06,0.20275758478521608,0.44875861052917043,0.5379959834317036,-0.29101975794396256,-0.3460703147530737,0.12511470343331935,0.32246319051762656
2012-08-13,-0.04464771612244023,0.46490554146788926,0.7420851020050034,-0.28769180213136775,-0.21306735525576354,0.21975693823976883,0.11865929179691001
2012-08-20,-0.04314056201599917,0.5999808663170438,0.4679828112225997,0.07314109188019254,-0.445591641210677,0.029457144479660097,0.31817028932718006
2012-08-27,0.1597189685415598,0.45951958082031374,0.6567954238762199,-0.23465058420892437,-0.32003150282054804,-0.003846518134994116,0.28249463192637303
2012-09-04,0.3671214092729492,1.0,1.0,-0.6311387954392793,-0.17603593681677726,-0.3926058160937197,-0.16734086092317302
2012-09-10,0.09270725843060465,0.37248926010321753,0.49153976057553933,-0.4132771952824836,-0.1433420889537227,0.4176035066660504,0.18227949846079436
2012-09-17,0.27895387745038985,0.338634241455705,0.42232885033902434,-0.3798284935459653,-0.1607324786451581,0.3070699602591516,0.1935740426868527
2012-09-24,-0.34750543142381096,-0.5045186238176822,0.8673058311576022,0.9024286267510641,0.5878174762705467,-0.07113303718742073,-0.434394841750299
2012-10-01,0.055094883649324876,0.9848444214150623,0.4487262110692537,0.0640322900728488,-0.3911630587457082,0.5048930073963374,-0.666427754857119
2012-10-08,-0.13997683836935765,0.6855398757429333,0.6454987911242578,-0.3152081450511743,-0.12755965184933168,0.0801568743170559,0.17154909408561655
2012-10-15,-0.13863075711245212,0.39821458839104246,0.5372900660849415,-0.08299010466844582,-0.17496337486213032,0.33915121193651043,0.12192837023053395
2012-10-22,-0.17711418131191828,0.576731818978144,0.4885076542937987,-0.4926499988830696,-0.013299981107854457,0.1367619619532773,0.4810627260776225
2012-10-31,0.06785263944717675,0.2779221660789719,0.3323602067496385,-0.24041592692573288,-0.1685488686906086,0.3148432103963271,0.41598657294422725
2012-11-05,0.2500872518512443,0.2752530995545867,0.18769131256232713,-0.09584739634632207,-0.23504473104264462,0.33016288827320256,0.2876975751476059
2012-11-12,0.07534988895921647,0.3589620007212451,0.519014680491694,-0.4565661255030636,-0.038459338473129455,0.26174513659203497,0.2799537572120027
2012-11-19,0.15911492889636666,0.3768972669202147,0.8800564578213798,-0.3291254520215877,-0.09096070466619278,0.012777989181752242,-0.008760486131932903
2012-11-26,0.21061608845726662,0.42117559488965517,0.42646761972006264,-0.3416807907041064,-0.1373114993485349,0.24013303551941723,0.18059995146623986
2012-12-03,0.12913259709709762,0.3126361562985993,0.5643257576582043,-0.4141188664976396,-0.08200633774442749,0.20553891131560065,0.2844917818725653
2012-12-10,-0.06885555344359028,0.421505759036967,0.5791352947074226,-0.4040389993739649,-0.06227962619616059,0.10616849710139398,0.42836462816793225
2012-12-17,-0.14378993681260688,0.9201094985182305,0.5539712716260271,-0.16578805251635573,-0.2467024350711098,0.13826314241944515,-0.05606348816363034
2012-12-24,0.1417650379081936,0.6478993158376368,1.0,0.17762604182078043,-0.5883695045815098,0.6210791090148988,-0.9999999999999996
2012-12-31,0.42395543430934185,0.20156154605975468,0.18698965948343693,-0.13965553932740832,-0.07768954487377368,0.17275285728865603,0.23208558705999244
2013-01-07,0.272044439466398,0.3018385849081064,0.24915280464529044,-0.2895662257008804,-0.1333416690400521,0.574700899476576,0.02517116624456171
2013-01-14,-0.2286801728128739,0.5290747047342242,0.5118498882722426,-0.3626448099648634,-0.06093016991108253,0.5668541696144577,0.044476390067895256
2013-01-22,0.32082571329030285,0.19074308520737338,0.22287659120243733,-0.2625724942501247,0.014234221058439854,0.17798905272494944,0.3359038307666217
2013-01-28,0.10639651150628247,0.24601296637905928,0.4803060074104762,-0.06572121833814631,-0.16360729273062366,0.12371594824011503,0.2728970775328369
2013-02-04,-0.3038807750433046,0.6160397121088468,0.5820798344023517,-0.33054014474409915,-0.0758122015036488,0.5161459598968464,-0.00403238511699234
2013-02-11,-0.06378364961068485,0.4542979251396316,0.527681910978954,-0.4878766389193559,-0.05324675244747118,0.3033850487461537,0.3195421561127727
2013-02-19,0.07217470014825705,0.27032259771225847,0.5119824414420079,-0.08540827498692768,-0.03002560241277914,0.2664477431405056,-0.005493605043322152
2013-02-25,-0.033822727255987124,0.46155158626470566,0.30362458217090366,-0.5473718957571148,-0.014549117091711767,0.4351746396613683,0.39539293200783593
2013-03-04,0.3344773347410233,0.603886553856159,0.8219656720155313,-0.45698742574086865,0.12991920586664735,-0.405116897601456,-0.02814444313703616
2013-03-11,0.14738081800182615,0.3214346226619049,0.6094070862612022,-0.2368624327861983,-0.2051437021224637,0.06756136909304533,0.2962222388906834
2013-03-18,0.546818702845695,0.81207282059114,0.41706546115108634,-0.6151564445332263,-0.37953767308675124,-0.7806819205145621,0.9994190535466182
2013-03-25,-0.709345784977905,0.9979200982830834,0.6138803658943072,-0.02925767150261981,-0.5103070771964597,0.16173786015801864,0.4753722093415755
2013-04-01,0.5438323632238873,0.20202454385111318,0.34735254931001475,-0.29614005215060446,-0.2501484104148939,0.2823836973564568,0.1706953088240265
2013-04-08,0.137716775776227,0.7794312065871863,0.8959016816268025,-0.13444998658680127,-0.1777854881854608,-0.3636548734412548,-0.13715931577669901
2013-04-15,0.11746913087617378,0.38359478485047305,0.4826095155695948,-0.41581612304004045,-0.11678559970906638,0.24765209031310878,0.30127620113975645
2013-04-22,-0.1534514052547819,0.5350190509686765,0.16029442508489664,-0.30902931773918646,-0.20659149784530154,0.10132813275298111,0.8724306120327159
2013-04-29,-0.13150458319735317,0.5023461364478445,0.47289941361407317,-0.27825290685337345,-0.09581634510064445,0.527882241527448,0.002446043562005287
2013-05-06,0.10172517490437817,0.5314400276654616,0.395823745566713,-0.1680832763204302,-0.45048849720763945,0.3553739119611227,0.2342089134303941
2013-05-13,0.02921023246297513,0.44866112465177266,0.6085253064625289,-0.34993485254542067,-0.13359244434832113,0.33398013653323244,0.06315049678323269
2013-05-20,0.6588862659423179,0.40836875221873375,0.46041970232781715,-0.5242436019366346,-0.03203791775263173,-0.20722911652960987,0.2358359157300072
2013-05-28,-0.222902309215392,0.5863761246968845,0.45466456125350513,-0.29035533868341856,-0.222406837439323,0.13272849704597134,0.5618953023417725
2013-06-03,0.04014228338546756,0.38110744512963907,0.43008959293620536,-0.28144918119918844,-0.2638548771880588,0.4384548869159086,0.25550985002002674
2013-06-10,0.17438254195511582,0.40815012131513523,0.5640255032358633,-0.20566496760846864,-0.27040227527522187,0.42368802074282685,-0.09417894436525072
2013-06-17,-0.0004524976837173727,0.44513734688726725,0.5042581128018383,-0.6325412479109637,0.08258999399247575,0.34254450407559434,0.2584637878375054
2013-06-24,0.311901040321501,0.3327090778298276,0.21044125832086347,-0.06879965121622159,-0.44207717295274457,0.29983683531714683,0.3559886123796273
2013-07-01,-0.3044768484581897,0.7738836384944083,0.7067734622138974,-0.3325355847779347,-0.11836046250997988,0.25475996575895654,0.01995582927884201
2013-07-08,-0.1072087426237593,0.8223655099542246,0.6971895808137014,0.11833119583114081,-0.5875444514366497,0.5275720540471996,-0.4707051465858575
2013-07-15,-0.10889199561740233,0.6578472659068783,0.7488517808189235,-0.26951977304917313,-0.21375608725223721,0.05817641986072215,0.12729238933228876
2013-07-22,0.060280417406275925,0.998712745744438,0.580119712612714,-0.11742363695347667,-0.29259725763996475,0.13357662122287128,-0.36266860239285775
2013-07-29,0.04851020740986165,0.2932814892206707,0.4762379577361885,-0.10867687034193306,-0.14790383780818805,0.39602446893171445,0.042526584851685936
2013-08-05,0.092631870742809,0.5925771925202559,0.29800057464939966,-0.6380271050563849,-0.19789266594124172,0.3586754423429022,0.49403469074226
2013-08-12,-0.13423878317586863,0.671182042992283,0.45700111647082436,-0.12344525392550611,-0.34126432213166097,-0.05591862908658767,0.5266838288565159
2013-08-19,0.06954084370473862,0.3942059103740126,0.42556254270169863,-0.21468596861493577,-0.25673949700392074,0.12959147782356473,0.45252469101484194
2013-08-26,0.51339471116191,0.456745896805686,0.21556683598200907,-0.44106958016218806,-0.09004803054688502,0.11207255742994487,0.23333760932952302
2013-09-03,0.03897185337621823,0.8934684114107402,-0.13789452546322725,-0.565591705058343,-0.03702339666600887,0.3185743561985175,0.4894950062021031
2013-09-09,-0.2638543659925351,0.6374479089779203,0.3816974307031781,0.32330321243565224,-0.7314693598794542,0.3487263657733828,0.30414880798185584
2013-09-16,-0.17125886398520246,0.8492802957175477,0.33966485915898204,-0.22136271250508863,-0.07790136999901853,0.6920666938375646,-0.41048890222478496
2013-09-23,0.3498077247806658,0.2762614336782608,0.2322698618983978,-0.3122280168199634,-0.24089019254873614,0.3183423268246689,0.37643686218670636
2013-09-30,-0.03806696583191827,0.472897474578873,0.48414174868493687,-0.3003006768185319,-0.2393436537897765,0.5616524375968994,0.05901963557951732
2013-10-07,-0.34282989285716714,0.5103947657841926,0.5909970963958242,-0.48533735662291466,0.1290234730317532,0.38951191265444013,0.2082400016138717
2013-10-14,0.0958248678024401,0.6148227839390449,0.11351809005688097,-0.668377593469791,0.014418966537022649,0.3210700647285739,0.5087228204058283
2013-10-21,-0.10683948245123347,0.42697862235271566,0.3672831608042503,-0.4792311614846837,-0.03417221191285279,0.6272610246479584,0.19872004804384558
2013-10-28,0.07858242890588445,0.607699856496352,0.16212437346835581,-0.37946809596827946,-0.19122823586811202,-0.01964701905787731,0.7419366920236764
2013-11-04,-0.18604835803241535,0.4973935619965562,0.0032342953598683295,-0.292920126962431,-0.0032613538304051663,0.691084351654061,0.290517629814766
2013-11-11,0.2773757094064022,0.3791339212724914,0.4566517110338869,-0.2964987258251465,-0.28327005470437583,0.3575674705805141,0.10903996823622784
2013-11-18,-0.44491582215281017,0.9488229837605856,-0.07113591445417174,-0.4427304587252687,-0.07124508269646844,0.9963221531595213,0.08488214110861221
2013-11-25,-0.05602578706698877,0.9021199441158267,0.1541952189313493,-0.5301819780639295,-0.07424161519048522,0.7045438375482174,-0.1004096202739899
2013-12-02,-0.26469990937312937,0.6167937160284246,0.3664276090034504,-0.5697170547669775,0.1858876053436175,0.5721237478151682,0.09318428594944644
2013-12-09,-0.15734921420999923,0.4814133760940559,0.6706036336860213,-0.3709718755824574,-0.20609911918021465,0.42426722269735756,0.1581359764952365
2013-12-16,0.05853036304866701,0.4051175995450322,0.48401375262455687,-0.33755472806248055,-0.15471219856359197,0.03330872101747272,0.5112964903903439
2013-12-23,0.5259026523518264,0.2998748841139906,0.10957410775404404,-0.43969686589086426,0.03480373170082755,0.2789352709520529,0.19060621901812286
2013-12-30,0.3825656178887779,0.5639935367799378,0.14261772194386946,-0.1325205524291469,-0.3241174892511873,-0.06426099812955988,0.43172216319730894
2014-01-06,0.07839147439425626,0.2816510821515541,0.29855176341699496,-0.34536857483560296,-0.08369882947819787,0.5078495026229094,0.26262358172808614
2014-01-13,-0.07400126423379233,0.3948088922672091,0.4315054235938069,-0.39448082834669246,-0.05166316171007431,0.4024789842407789,0.2913519541887643
2014-01-21,0.2835792320185971,0.44573762550875595,0.41355286065025393,-0.4895807768068359,-0.13666046101899482,0.42068724897588355,0.06268427067234011
2014-01-27,0.23782523391066138,0.3065928575774001,0.43141236807151667,-0.2634438221387399,-0.21499091498492687,0.30279908807921363,0.19980518948487513
2014-02-03,-0.004594697946641105,0.44025426332598666,0.5970471471436176,-0.22368443370594696,-0.2132705374093307,0.10944350654980439,0.2948047520425101
2014-02-10,0.10419898826972324,0.481502356475062,0.34786072481222835,-0.6801978297503054,0.11519156515322237,0.35277987335542926,0.27866432168464006
2014-02-18,-0.022555120452825133,0.5538276447376834,-0.004078229375768717,-0.4617846586517141,0.022196358141835695,0.5215477388025948,0.3908462667981941
2014-02-24,0.19983762816701475,0.31779397084850103,0.44710980056284927,-0.23562456675545723,-0.26306170427278486,0.30249084292065853,0.23145402852921854
2014-03-03,0.11847603009263934,0.2935919708558632,0.0785165087997918,0.11609357403649682,-0.16832671079709258,0.5184348545015577,0.043213772510743834
2014-03-10,-0.2937827162885957,1.0,1.0,-0.43929116370408333,0.08175769951304593,-0.05038188051813132,-0.2983019390022358
2014-03-17,0.09025679476457572,0.3570108268570127,0.3846119190966442,-0.44154411253517645,-0.09093079513984352,0.049192817797563355,0.6514025491592239
2014-03-24,0.1566491001991182,0.3663092990051733,0.9999999999999997,-0.2709369805239295,-0.3205506737190979,0.12453927281087937,-0.05601001777214302
2014-03-31,0.26810952533656984,1.0,0.4246499891536573,-0.18659852285472248,-0.3559377397304403,-0.12819143763276034,-0.022031814272304433
2014-04-07,-0.086066185610666,0.4924155442791416,0.602647983348788,-0.40917359328164443,-0.0883430445211337,0.338963713733391,0.14955558205212352
2014-04-14,-0.2500283085984046,0.7680358577636587,0.10080616975311618,-0.6921507132861746,0.17194999156625748,0.5343015765699951,0.3670854262315517
2014-04-21,0.13395432037083604,0.3486439616218817,0.26697686469697496,-0.26858750905521594,-0.2713482858636062,0.4515211955615458,0.3388394526675837
2014-04-28,-0.1096652851857941,0.5494385850390892,0.5805848586309619,0.1688385055319783,-0.2320476688257795,-0.019383468064130792,0.06223447287367493
2014-05-05,-0.052336961049226756,0.38646862350958594,0.4238042877449302,-0.25748813617007854,-0.08540628115109723,0.5244479086869733,0.060510558428912974
2014-05-12,0.22339619344553296,0.9074813751019942,0.5043456348072293,0.021050487958093604,-0.43712428104850143,0.034664586114769864,-0.2538139963791185
2014-05-19,0.1060345116002918,0.4513821519587429,0.3588531495044714,-0.05208637476272784,-0.39848310956339345,0.11528271698314299,0.41901695427947216
2014-05-27,0.21924394744561254,0.7469395080699945,0.2881811891510819,-0.15016525257340907,-0.5540965407284998,0.2684186977595139,0.1814784508757061
2014-06-02,0.1503316935742224,0.2714053768148279,0.21833522488093182,-0.052387607758979444,-0.23218060032873042,0.28890877162866246,0.35558714118906537
2014-06-09,-0.04126190825500359,0.4518885260153191,0.47019742620857324,-0.305959317114457,-0.15451590785735714,0.07548916424996453,0.504162016752961
2014-06-16,0.008445018756228773,0.9829434385771846,0.5242646110176628,-0.5952559260894613,0.03702965495512798,-0.012811777420273361,0.05538498020353068
2014-06-23,-0.7269812369776398,0.7736123664050594,0.3386203880493334,-1.0,0.9531228407249607,-0.020433395912680407,0.6820590377109671
2014-06-30,-0.14528828605274954,0.8955814889290808,0.14353253145341185,-0.3401936883247224,-0.3026757788422417,0.7583271818737042,-0.009283449036483113
2014-07-07,0.2692300441012147,0.4808841865749244,0.4949288718342322,-0.4048775868657539,-0.34627134722266445,0.23278411181785466,0.2733217197601925
2014-07-14,0.16811467091149873,1.0,0.4237599198358186,-0.2650952338000414,-0.2505602115311506,0.022520199211151455,-0.09873934462727672
2014-07-21,0.14577335772864214,0.40323695791192254,0.3140939412698302,-0.30616886683014594,-0.174846786721429,0.5871312613679167,0.03078013527326302
2014-07-28,0.03906511155355647,0.638735733870134,0.33808529484779465,-0.5612436471290918,0.06006731267532979,-0.08921012753836907,0.5745003217206458
2014-08-04,-0.1546305226968718,0.9984908007499959,0.20897489363396304,-0.5099456515817572,0.028117776292843826,0.8952301526382951,-0.4662374490364687
2014-08-11,0.08540341411182796,0.4946191058931961,0.3044500511462794,-0.2281279292621974,-0.40467235305223703,0.29183589640997243,0.45649181475315853
2014-08-18,-0.32118622723438073,0.6552574942431629,0.5733481013300035,-0.572206405401111,0.22204326006068573,0.340316580142519,0.10242719685912065
2014-08-25,-0.13431111553919609,0.5021475323569673,0.6475709209705611,-0.38103001745168547,-0.1622944552661523,0.42707471556692245,0.10084241936258306
2014-09-02,0.05573997323893084,0.46736650946392655,0.4714571844925918,-0.042965854224564407,-0.3270682851085414,0.36129479857966,0.014175673557996678
2014-09-08,0.12929678365374384,0.28840320204618913,0.165262182447424,0.05091738016810661,-0.26363466712850936,0.2868312334605564,0.3429238853524893
